context,date_time
天天上演冲高回落阴跌，然后在某一周大幅拉升一下，吸引散户入场，最后拉高出货，步入,06-20 10:01
知道昨天为啥说今天重要嘛哪是因为今天是期指交割的倒数第二个交易日而咱们又鼓励做空,06-20 10:01
真牛逼,06-20 10:01
点数比年初上去了，亏得跟年初差不多，这是钝刀子割肉啊,06-20 10:01
兄弟们快跑吧，这趋势又要到2600[大哭][大哭][大哭][大哭][大哭][大哭,06-20 10:01
3000不破不立,06-20 10:01
飞流直下三千尺，疑是银河落九天。,06-20 10:01
[委屈],06-20 10:01
筹码还不够，2900点见,06-20 10:01
2850,06-20 10:01
2900,06-20 10:01
3000点挺得住吗,06-20 10:01
这里清仓，全部买进港股,06-20 10:01
要破了#沪指屡屡迫近3000点，到底会不会破？#,06-20 10:01
主力资金疯狂流出，为哪般？天天量化得了,06-20 10:01
破#沪指屡屡迫近3000点，到底会不会破？#,06-20 10:00
一个多月，每天流出，世界独一无二，,06-20 10:00
为什么这么好跌的，真的太无语,06-20 10:00
真,06-20 10:00
你破吧,06-20 10:00
加速了，快逃命吧,06-20 10:00
到底是谁在砸盘,06-20 10:00
利好多如毛,06-20 10:00
怎么看不到弹幕了,06-20 10:00
破3000，,06-20 10:00
每次涨一个鸡腿，赔一头牛,06-20 10:00
3000保卫,06-20 10:00
6月20号底部确认，摸底成功，上车机会来啦！抄底,06-20 10:00
三千点估计要破了,06-20 10:00
今天必破3000点,06-20 10:00
赶紧破3000到28050我好建仓,06-20 10:00
横久必跌，犹其是去年以来，杀跌已是主流#沪指屡屡迫近3000点，到底会不会破？#,06-20 10:00
今天必破3000,06-20 10:00
通过股市就能看到中国的未来,06-20 10:00
不玩了888,06-20 10:00
主力资金长期处于净流出状态，想要有行情是不可能了,06-20 10:00
你们自己看下主力上一次红是什么时候，至少还有北向扛一扛，现在北向也天天绿了,06-20 09:59
砸吧，反正是要破3000的，晚跌比如早跌,06-20 09:59
2900开头了,06-20 09:59
这无敌了,06-20 09:59
[大笑]别怂啊砸破3000继续2600去恶心谁呢在,06-20 09:59
何时才能跌到底，,06-20 09:59
利,06-20 09:59
遥遥,06-20 09:59
每天内资流出几百亿！！！！你说呢？？？#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:59
大部分股下跌己超1月份,06-20 09:59
2字头从来不会缺席,06-20 09:59
每年都要打3000点保卫战#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:59
亏损30个点以内的都可以割肉走了。否则有可能到50个点。你看着办吧！,06-20 09:59
手上筹码不知道怎么回事越来越多，越来越多，根本拿不完,06-20 09:59
散户接盘差不多了，大跌,06-20 09:59
半个小时不到跑了100亿，估计今天又要跑4.500亿，大盘要跌倒2950了,06-20 09:59
恒久必跌，空仓等待,06-20 09:59
主力天天都在套现流出大量资金！！！,06-20 09:58
不指望向上，跌吧！跌破3000去吧！,06-20 09:58
能破3000点吗,06-20 09:58
一个冲高回落吓尿一堆股,06-20 09:58
3000守不住了,06-20 09:58
别人恐惧我贪婪，抄底,06-20 09:58
必破3000,06-20 09:45
赶紧跑步出场,06-20 09:58
稳住[捂脸][亏大了][怒],06-20 09:58
量化和融券做空#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:58
个股破2600了,06-20 09:57
让暴风雨来得更猛烈些吧！,06-20 09:57
什么时候破3000,06-20 09:57
散户们都没钱了，谁来买啊,06-20 09:46
销户可能是在大A的唯一出路,06-20 09:57
什么玩意[滴汗]我的自选无一幸免,06-20 09:57
3000的美妙，魔幻的地方,06-20 09:57
两千九保卫战，即将打响,06-20 09:57
两千九保卫战，即将打响,06-20 09:57
【看你赚钱-我好难过】你的成功，是我今生最大的痛苦！,06-20 09:57
主力拼命卖，能涨吗,06-20 09:44
6.20市场行情分析,06-20 08:48
又到三千点保卫战，,06-20 09:57
每天都是大小股东在减持，资金天天都是在流出,06-20 09:56
赶紧破3000,06-20 09:56
承接太强了，根本跌不动,06-20 09:56
假装上攻，然后急跌，杀得散户丢盔弃甲，主力下的一手好棋,06-20 09:56
这就是牛市？牛差不多,06-20 09:56
开盘30分钟流出100亿，就问还有谁哈哈哈，恭喜内资连续第31个交易日净流出,06-20 09:56
还得砸,06-20 09:56
要不向上，要不向下，一天天的真费劲！,06-20 09:56
股指期货开空单砸啊，发发发,06-20 09:56
哇塞！原来是在构筑圆弧底！[惊吓][惊吓][惊吓],06-20 09:56
我在2600等你[财神],06-20 09:56
这是准备高台跳水？,06-20 09:56
早点破三千吧,06-20 09:56
保卫开始,06-20 09:56
半小时没到机构就卖出90来亿,06-20 09:56
吧,06-20 09:56
啊！,06-20 09:55
早上诱多，选择3010 点平台向下突破吗？,06-20 09:55
2900来吧,06-20 09:55
谁在撒谎,06-20 09:55
市场只差一个国家队进场的信号,06-20 09:55
3000点，又开始保卫了。,06-20 09:55
北向都跑光了,06-20 09:55
2600顶峰相见,06-20 09:55
3000-2600,06-20 09:55
都在等破3000点,06-20 09:55
$上证指数(SH000001)$,06-20 09:55
很快就到3000点攻坚战了，跌到2600点，机构做空的又躺着赚！何必做多，可怜的,06-20 09:55
破3000怎么那么难,06-20 09:55
可转债中部分转债近日异常大幅下跌，可否修改规则或对上市公司行为约束，长此以往，转,06-20 09:55
肯定出了重大利好，不然不会连续跌几天[大笑],06-20 09:55
#沪指屡屡迫近3000点，到底会不会破？#破不破有意义吗,06-20 09:55
叫你们不卖，钝刀子割肉,06-20 09:55
主力资金为什么一直再跑,06-20 09:55
这行情，实在不行，下个月就销户了。,06-20 09:55
别拉了，个股跌成狗了,06-20 09:55
北向连续八天跑路了[想一下][想一下][想一下],06-20 09:54
今天要跌破3000点了，呵呵呵呵,06-20 09:54
3千点必破，不大跌不出手,06-20 09:54
不从根本上解决问题，力保3000点有什么意义呢？守去守来，守得投资者伤痕累累。,06-20 09:54
跌破就清仓，就算指数涨回来了，个股还要创新低#沪指屡屡迫近3000点，到底会不会,06-20 09:45
必破#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:54
每天把涨幅前20的日指数成分，很快过万点了。,06-20 09:54
请问科创板有多少散户投资者,06-20 09:54
最后的疯狂，5分钟之前都是小阴线下跌，这回直接两根阳线拉上去接两根就砸下来,06-20 09:54
为啥主力能28天净流出，羊毛这么多,06-20 09:54
怎么还没有破3000,06-20 09:54
这周就这样了，下周再看吧！[捂脸][捂脸][捂脸],06-20 09:54
别装了，破三千，破破破,06-20 09:54
#沪指屡屡迫近3000点，到底会不会破？#泸指破不破3000重要吗？？？？自己持,06-20 09:53
别诱多了谢谢，清仓才是对散户最大的保护,06-20 09:53
大盘这是咋了，香港都涨了好几天了，你咋还落后了，赶紧起来[怒][怒][怒][怒],06-20 09:53
哈哈哈牛市来啦，今天大家吃大肉，恭喜,06-20 09:39
没消费了，都亏了。,06-20 09:53
不能玩了，斩仓出局吧,06-20 09:53
哈哈哈，大盘没跌，个股普跌,06-20 09:53
实在是太过分了,06-20 09:53
俗话说，不见兔子不撒鹰。现在炒股是真难，还得分辨真假兔子才能放鹰。,06-20 09:53
不是不愿意看不起你，而是真的让人失望,06-20 09:52
难道非得销户才能解脱？,06-20 09:52
指数跌的不厉害！赔钱好多呀！[哭],06-20 09:52
轮流下跌，直至成渣,06-20 09:52
今明两天必破3000点但其实破不破不重要了指数早已失真,06-20 09:52
估计3000点稳如石，只是个股的问题了。,06-20 09:52
利好来了！快买！快买套。,06-20 09:52
好了今天早盘银行拉完了，3000点下去了。我说一个数，2900！,06-20 09:52
建议加一个选项：3000点魔咒，永远拉不开了#沪指屡屡迫近3000点，到底会不会,06-20 09:52
再跌下去个股都扛不住了，个股已经在2700.真心服了。怎么做到的。,06-20 09:52
从4月29日开始净流出、差不多快两个月了[憨笑][憨笑][憨笑],06-20 09:52
左脚踩右脚能踩到几时？,06-20 09:52
股市又回到老路了，3000点必破，走势很明确就是要破3000点，上升无力必下跌，,06-20 09:52
主力天天100亿流出,06-20 09:52
半小时就跑一百亿了，牛,06-20 09:52
如果今天破了3010，那么3000和2980应该会毫不抵抗，直接下去了,06-20 09:52
如果今天破了3010，那么3000和2980应该会毫不抵抗，直接下去了,06-20 09:52
早晚得破#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:52
近几年随之股市的低迷，由于股价的下滑对公司产品的价格、和销量影响很大！,06-20 09:52
躺平，不交易，套牢不动。手头有钱就是不补。,06-20 09:51
全智能机器人炒股了，你们还想赚钱吗？,06-20 09:51
#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:51
必破三千,06-20 09:51
很多散户都是2600多点买的，没想到亏在了3000点，中国股市真神奇，这会知道为,06-20 09:51
又是对抗30min55日线的一天,06-20 09:51
港股大涨的时候不跟港股今天跌了就比港股跌的还多,06-20 09:51
希望顺利出单[微笑][拜神],06-20 09:51
看这意思破3000势在必行了,06-20 09:51
主力流出的速度越来越快了,06-20 09:51
开盘仅20分钟，主力资金流出76亿，明显再次加速，尽量小心。,06-20 09:51
看的我想笑,06-20 09:51
服不服,06-20 09:51
各位，又3000点[囧],06-20 09:51
今日必破3000点,06-20 09:51
精彩纷呈，超出你的想象！,06-20 09:51
内资天天拼命跑吗,06-20 09:51
又要三千点保卫战了[滴汗],06-20 09:51
我的消费能力被削减了40%,06-20 09:51
快点破3千，装啥,06-20 09:50
没有转融通！散户至爱！活跃小盘蓝筹股！重点关注！西部大开发！西气东输受益公司！年,06-16 01:13
2800在望#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:50
无聊#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:50
不破不立#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:50
又拉稀了,06-20 09:50
管管量化开盘砸,06-20 09:50
价值投资？？？买入了几个股都是阴跌了两个月都不带涨的。连回弹都不带弹的。[下跌],06-20 09:50
天天都在拉银行煤炭电力石油而已。,06-20 09:50
又上套了！又套上了。,06-20 09:50
感觉不破3000完全没有机会啊,06-20 09:50
心态彻底崩溃,06-20 09:50
还是轮动行情，这种行情除非开盘几分钟内确定前排的龙头才能追，后排的，一律不追。不,06-18 11:07
又要破3000点了,06-20 09:50
破3000，破3000[鼓掌],06-20 09:50
券商太坏了,06-20 09:50
此次会议好像啥都讲了好像啥也没做[困顿],06-20 09:50
温水煮青蛙，2990附近,06-20 09:50
只有下跌一个选项#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:50
主力资金天天外流已经2个月，什么时候主力资金连续3天流入再入市,06-20 09:50
$上证指数(SH000001)$,06-20 09:49
#钮文新：要为正能量注入股市提供空间#,06-20 09:49
机构：目标价3000点，冲啊,06-20 09:49
今天已经定调，不用看盘了,06-20 09:49
都不想破3000，结果出来了,06-20 09:49
今天必破3000,06-20 09:49
要破3000了，空仓观望吧，这要是到时候都恐慌性抛售，至少不得300点下行啊。,06-20 09:49
大家一起开做空,06-20 09:49
先把港股捧起来，做实做强了，回过头来再捧小A股，捧上蓝天。,06-20 09:48
28,06-20 09:48
保卫3000点！,06-20 09:48
内资每天开盘就是一个劲跑，你们还在幻想什么,06-20 09:48
反正就是跌！！！,06-20 09:48
不心存任何幻想了,06-20 09:48
真牛啊，大A,06-20 09:48
努力埋别的,06-20 09:48
不玩了，清仓销户,06-20 09:48
跌了一个多月了，没有一个像样的反弹,06-20 09:48
破不了的#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:48
，＞—mwqz#先进封装产能吃紧，台积电股价频创新高#,06-20 09:48
活力#先进封装产能吃紧，台积电股价频创新高#,06-20 09:48
昨天没有砸玩，今天接着砸盘！直线下砸！,06-20 09:48
大早上跳水,06-20 09:48
开始了破3000,06-20 09:48
早破早好！#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:47
今天下破3000点。,06-20 09:47
2600点左右？？？,06-20 09:47
3000保卫战开始了吗？,06-20 09:47
买进就套，真玩不了。,06-20 09:47
主力连续净流出三个月是什么情况,06-20 09:47
没有涨就是没有利好吧,06-20 09:47
横久必跌,06-20 09:47
我不看大盘两年了，大家都说保卫战了我才发现今年出了年前特殊时期，我已经两年没在意,06-19 12:03
心如死水,06-20 09:47
哈哈开砸,06-20 09:46
银行涨的不错,06-20 09:46
3600家下跌，指数还是红的？保卫战？,06-20 09:46
回到2800重新来过,06-20 09:46
3600家下跌，指数还是红的？保卫战？,06-20 09:46
回到2800重新来过,06-20 09:46
感谢你特别邀请，让我参与3000保卫战,06-20 09:46
下来比上去更快,06-20 09:46
3000点又要破了，这一破，新低了,06-20 09:46
又是杀低价股的一天,06-20 09:46
大盘一拉，券商就砸,06-20 09:46
空逼太强了,06-20 09:45
只要是通过石油和银行拉指数都是冲高回落。什么时候拉证券白酒，指数才可能一直涨。不,06-20 09:45
这个时候不买等到合适再买大单的买。,06-20 09:45
期指交割周的星期四#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:45
血的教训，绝对不能博一只股票，该割就割[哭],06-20 09:45
3000点快没了。,06-20 09:45
今天还开会吗？,06-20 09:45
今天破3000点,06-20 09:45
朋友们，我肚子疼。肚子疼。,06-20 09:45
破3000加油,06-20 09:45
涨起来立马砸盘,06-20 09:45
这内资真的是太多啦，根本就卖不完呀,06-20 09:44
又跳水！无语！,06-20 09:44
准备好要破3000点了[囧],06-20 09:44
对这个市场用痛心疾首比喻股民的心态一点不过份！,06-20 09:44
冲高量化和转融通就开砸,06-20 09:44
请开始你的表演,06-20 09:44
做空稳赚,06-20 09:44
干活几分钟就跑了几十亿,06-20 09:44
任你怎么折腾，我持股不动。,06-20 09:44
天天跌股票使劲加老韭菜少仓躺平吧,06-20 09:44
缩量上攻，,06-20 09:44
开始出货,06-20 09:43
等破3000再买吧，这个时候管住手,06-20 09:43
存量资金一直在对来对去，无增量资金，多看少动！,06-20 09:43
大A又开始跳水表演,06-20 09:43
冲高回落，猜到了,06-20 09:43
昨天预测6800的成交量，实际比预测多200，今天预测6600,06-20 09:43
九成股票是绿的，大盘怎么能是红的呢？,06-20 09:43
破不破有什用？#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:43
玩毛线啊,06-20 09:42
狠狠地做空,06-20 09:42
今天一定收阴线的，别装了，现在没人信你会涨了,06-20 09:42
A股：明天将是一场“生死战”！,06-19 09:00
快跑哦！！要破了！！要暴跌了！,06-20 09:42
开跑,06-20 09:42
开始暴力起飞了么,06-20 09:42
买什么套什么，真的,06-20 09:42
大盘迟早新低，个股腰斩指日可待,06-20 09:26
今天又是下跌的走势...。,06-20 09:41
多么熟悉的走势，,06-20 09:41
科大智能解锁电网与分布式能源的协同密码,06-19 08:51
$上证指数(SH000001)$,06-20 09:41
三千是铁底，我说的，要是破三千，那我就再说一个数，对，就是开玩笑，又有哪个票不开,06-20 09:41
见底拉升大牛市了,06-20 09:40
新能源大跌了快跑吧马上把其他也砸下来顾不上穿鞋了使劲跑,06-20 09:40
快跑跑跑跑,06-20 09:40
买002598啊,06-20 09:40
【泓霖盘前预测】24 0620（周四）继续折腾着,06-20 09:40
低开高走引诱散户接盘收盘破三千,06-20 09:39
是不是该出来啊,06-20 09:39
现在涨0.27%估计今天应该能涨1%以上,06-20 09:39
主力连续20多天再流出几十亿，股市猛涨就怪了,06-20 09:39
下午才回落，耐心点[呲牙],06-20 09:39
快跑吧马上跳水了快跑啊,06-20 09:38
牛市来了，牛市的味道！,06-20 09:38
搞不明白你大盘往上涨好多个般不动什么意思,06-20 09:38
一半红队，一半绿队，我的票全站在绿队里[大哭][大哭][大哭],06-20 09:38
又拉权重，有意思么。,06-20 09:38
这都不爆跌低开，想着开盘破三千回踩抄底然后主力护盘拉红，居然不这样玩了[囧][囧,06-20 09:38
反复诱多中。管住手，三千点守不住。看看内资，天天几百亿的跑，还能有什么行情。,06-20 09:37
别拉了，一会砸下来个股跌成狗了[呲牙][呲牙][呲牙],06-20 09:37
2600点#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:37
个股涨1个点，后期一直给你绿几个点。[赞][呲牙][呲牙][呲牙],06-20 09:37
3000多点横盘太久将成为较长时间的铁顶,06-20 09:36
指数全部上涨，资金大幅净流出，5分钟净流出21亿,06-20 09:36
《科创板八条》助力科技创新与企业发展,06-20 08:46
红了，红了，,06-20 09:36
$港红利NF(SH520663)$这只新发的基紧跟指数,06-20 09:36
"300785小买购物大模型数字消费Ai,一起加油看看",06-20 09:36
5分钟内资流出20多亿，今天破3000，各位拭目以待！,06-20 09:36
今天将确立大跌走势！逢高减仓走人！注意安全！[卖出][卖出][卖出][空仓][空,06-20 09:35
真倒霉,06-20 09:35
今天将确立大跌走势！逢高减仓走人！注意安全！[卖出][卖出][卖出][空仓][空,06-20 09:35
真倒霉,06-20 09:35
老铁，本轮技术性牛市的最大特色就是不是4000多家股票待跌，就是4000多家股票,06-20 09:35
开启“老乡快上车”模式，管住手,06-20 09:35
打赌今天硬几秒,06-20 09:35
天天主力流出,06-20 09:35
大盘酷酷拉？,06-20 09:35
跌一涨一是近期几天的规律今天大概率收红[旺柴],06-20 09:35
敢玩的韭菜越来越少了,06-20 09:34
今天最高点已出现，开卖拉,06-20 09:34
$上证指数(SH000001)$,06-20 09:34
破也没关系，现在最主要是不会涨了感觉#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:34
被外资盯上了！天呐，今年以来外资不断增持咱们中国核心资产股，累计持股超过五亿股了,06-20 06:12
又是大盘红，股不跟的一天！国资央企，永绿！！[哭],06-20 09:34
几够海量空单！,06-20 09:34
康拓医疗：创新硬科技才是发展硬道理,06-20 09:34
银行证券保险三桶油拉冒烟了,06-20 09:34
神马玩意！往上拉啥？,06-20 09:34
利好来袭，明天买什么,06-19 05:45
开盘3分钟，跑了13个亿,06-20 09:33
今天或天应该破3000点,06-20 09:33
$上证指数(SH000001)$,06-20 09:33
大盘该涨几天了,06-20 09:33
再不破3000。,06-20 09:33
低开高走绝地反击。,06-20 09:33
清仓，你们自己玩。,06-20 09:33
跑跑跑,06-20 09:33
为啥不破？直接爆跌吓人，然后再拉红，怎么不这样玩了主力[囧],06-20 09:33
A50和A10涨起来了啊！,06-20 09:33
要不我们散户都不玩了，让他们自己慢慢完，完成死水堂子,06-20 09:26
今天静看破3000,06-20 09:29
烽火戏诸侯#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:26
红五分中，绿三小时,06-20 09:32
这种怪异感觉令人觉得不安！港股缘何突然发威？,06-19 06:58
比2700的都亏得多,06-20 09:32
绿油油的，我只想喝茶,06-20 09:32
3000，指日可待,06-20 09:27
今天会跌破3000点吗？,06-20 09:16
再次缩量。7000亿都快没了,06-20 09:31
杀伤力很大,06-20 09:31
今天不收中阳就清仓了，一直5日线下边横着，风险越来越高,06-20 09:31
指数不跌，个股跌。,06-20 09:31
见过这么的,06-20 09:31
都是使劲砸盘啊！,06-20 09:31
开盘就是超4000下跌！！！服了！！,06-20 09:31
见证2字头的时刻到了,06-20 09:26
低开直破三千点！,06-20 09:26
3000点是未来三十年的大顶！继续看衰！,06-20 09:31
赶紧跌破3000得了，不如快点,06-20 09:31
今天又是一根阴线,06-20 09:31
故意磨时间，等待7月,06-17 02:37
又要保卫3000点了,06-20 09:30
今天必破3000点。,06-20 09:30
你来吧。。2999等你,06-20 09:30
政策一大堆，主力天天出逃，广大散户不认可。#沪指屡屡迫近3000点，到底会不会破,06-20 09:30
筑底不需要放量，上涨才要量。无需要担心量，等到上涨自然会有量,06-20 09:30
30个赞都没有了，没动力,06-20 09:01
大盘要下穿3000了,06-20 09:30
3010能撑住就不会破3000。,06-20 09:29
今天必破3000.我说的，耶稣来了也得破,06-20 09:29
3000保卫，开始！,06-20 09:29
盘中必见3000点,06-20 09:29
今天会不会杀跌,06-20 09:29
最近为什么一开盘就先绿是什么意思？,06-20 09:19
指数居然不跌，真是厉害。,06-20 09:29
今黑四明五交割日，没有好了。,06-20 09:29
市场太乱了,06-20 09:29
坚持传统,06-20 09:28
打卡下跌23天,06-20 09:28
转融通量化是祸害#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:28
有点弱。竞价也没新奇的。空仓观望[大笑][大笑][大笑],06-20 09:28
今天破3000没意见相左的吧,06-20 09:28
3000守不住了,06-20 09:28
又是死水盘面的一天。量能7008亿左右,06-20 09:28
还不到9.30我手上的票圈绿,06-20 09:27
清仓销户,06-20 09:27
有转融通和量化，为什么要涨？1000点别人也能赚钱！#沪指屡屡迫近3000点，到,06-20 09:26
盲猜今天破3000[兴奋],06-20 09:26
今天内资想跑多少,06-20 09:25
随时跌破#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:25
买山东章鼓啊,06-20 09:25
星期四,06-20 09:25
估计今天3000点保不住了，保住也没有意义,06-20 09:25
社会不买帐就破了，如果工作被认可，三千点止住回升，直奔牛市。#沪指屡屡迫近300,06-20 09:25
美元大张薅羊毛来了,06-20 09:25
大盘12连跌啊,06-20 09:25
萌一下今天黑四破3000,06-20 09:14
破3000#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:24
严查ST亿利,06-20 09:24
加仓好机会低开百试不爽满仓干688599,06-20 09:24
今天毫无疑问破3000,06-20 09:24
加油，再有九百亿，北向就成净流出了,06-20 09:23
说到底就是在底部想骗走小散手里筹码，他们拿到筹码后，一丁点利好都会涨起来,06-20 09:23
预感今天站稳3050,06-20 09:23
跌跌不休呢,06-20 09:23
第八段了,06-19 11:42
黑周四估计会收阳线，三千点本月应该到不了。周线的B浪反弹已经开始，只是节奏很慢，,06-20 12:48
低开踏实,06-20 09:22
这些ET F正在发售，以及今天海油H股为何大涨,06-19 07:02
今日大盘可能先跌后反弹，弱横盘，区间3010--3035左右，若到3010附近可,06-20 09:21
又是4000+绿的一天,06-20 09:21
跌就完了,06-20 09:21
看月线大盘还有一跌,06-20 09:21
留意超跌食品、商业连锁 等消费路线！科技退潮后，就轮到消费路线的崛起！消费会反复,06-19 08:09
报告，3000以下目标预计今天完成[捂脸],06-20 09:20
白酒起飞，价值典范，什么科技，什么医疗，在白酒面前都不值得一提[得意],06-20 09:20
今天关键铆钉点-3022-if3515-ih2408-为进攻铆钉-防守铆钉300,06-20 09:19
盘久必跌#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:19
必破#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:17
A股：种种迹象已经表明，明天接下来将这样走,06-19 05:48
天天没开盘就显示绿色的，我怕了,06-20 09:17
黑色星期四黑色的星期四，爆跌连续爆跌,06-20 09:16
今天变盘,06-20 09:00
发生了什么？俄罗斯RTS指数瞬间直线爆拉5%。,06-20 09:16
$上证指数(SH000001)$,06-20 08:59
今天再次打响3000保卫战,06-20 09:15
今天破三千,06-20 09:15
看看退市公司消灭了多少社会资金，请大家一起收集,06-19 03:29
东方财富：周三再创历史新高！中国股民人均赚32万！,06-19 08:55
2024年6月18号复盘及个股走势预测,06-18 03:48
关注新规后的新票！,06-20 09:14
这表现，肯定不会让人失望的吧,06-20 09:14
必破#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:14
北向天天被埋，好尴尬啊,06-20 09:14
$上证指数(SH000001)$,06-20 09:14
因为无底线#沪指屡屡迫近3000点，到底会不会破？#,06-20 09:13
日线形态太难看了,06-20 09:12
每日必看,06-20 09:11
黑色星期四,06-20 09:11
今年大的造富机会一空一多两大波，其余日内短线天天积少成多。这样的好机会只有和股指,06-19 10:50
今天必破三千，一泻而下,06-20 09:10
你就告诉我，今天能红吗？,06-20 09:09
大概率回到1800左右,06-20 09:09
解套不,06-20 09:08
今天破3000咯,06-20 09:08
今天把3020压住空方就胜利了。,06-19 11:27
科创板买不到[哭],06-20 09:07
