context,date_time
破就直接破了,06-20 02:43
信不信，明天开盘就破3000点。,06-20 02:43
没理由#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:43
天天跌，啥时候是个头,06-20 02:43
2998点收盘。,06-20 02:43
痛快点早破3000点早痛快。,06-20 02:43
还整出来个3001.77，欲盖弥彰，还是破三的好,06-20 02:43
2635,06-20 02:43
保卫三千点,06-20 02:43
回购越来越多了，说明股价跌得大股东都受不了，再不回购维稳，质押就要平仓了！,06-20 11:30
怎么说啊，三千点怎么还没有破啊！等三点钟吗？,06-20 02:43
我今天居然还是红的,06-20 02:43
这次回本，我也不玩了,06-20 02:43
指数是没有跌多少，我的自选平均跌4个点,06-20 02:43
融券什么在就跌#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:43
#沪指屡屡迫近3000点，到底会不会破？#没用,06-20 02:43
要破早破了#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:43
到底在坚持什么,06-20 02:43
3千零1点有意思吗？？？,06-20 02:43
快跑快跑暴跌，刚刚开始,06-20 02:43
北向五百亿,06-20 02:43
6月至今一天净流入资金都没有！太搞笑了,06-20 02:42
放量下跌了没？,06-20 02:42
造假绝不宽恕，都不造假，报表肯定难以入目,06-20 02:42
死守3000？,06-20 02:42
赶紧破，还差这一两点？,06-20 02:42
中铁装配重组中铁装配重组中铁装配重组中铁装配重组中铁装配重组,06-20 02:42
还是做空就能赚钱,06-20 02:42
三千点抓紧跌破啊,06-20 02:42
不破三千。,06-20 02:42
难道要强撑着明天一个低开就破掉吗？,06-20 02:42
下来吧你！,06-20 02:42
三千点破不破一点意义都没有，,06-20 02:42
这盘面，如果没有半导体撑着，又该如何？,06-20 10:47
准不准？3001点,06-20 02:42
兄弟们，保卫战又开始了！,06-20 02:42
3003,06-20 01:10
慢慢玩#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:42
下一站2800,06-20 02:41
小心加速下跌，珍惜每次利好离场机会。#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:41
今天的成交量有多少是护盘资金，，，,06-20 02:41
事实证明一切,06-20 02:41
还要硬挺3000底裤不破！,06-20 02:41
周一破3000,06-20 02:41
再坚持一会儿，就破不了三千点！,06-20 02:41
大家不要怕，国家队一直在哪里顶！,06-20 02:41
跌破3000，不代表会涨上去#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:41
今天不破，明天低开直接破,06-20 02:41
下来把2860缺口补了再说吧,06-20 02:41
保卫战打起来！,06-20 02:40
3000点不破隔天跳空破,06-20 02:40
三桶油力撑上证指数个股普跌,06-20 02:40
大牛来了。,06-20 02:40
明天破吧[呲牙],06-20 02:40
看来破3000点只是时间问题,06-20 02:40
3001点！哈哈哈哈哈哈哈！把我们当猴耍啊！,06-20 02:40
就算今天不跌破，明天一个跳空低开就破3000了，内资不会给散户任何幻想,06-20 02:40
拉的很辛苦,06-20 02:40
6次3008点，账户已经从第一次-0.5到-3.5%了。为什么不破,06-20 02:40
一年里开盘的时间里95%的时间内资都在流出！每天平均300亿！股市怎么会好？,06-20 02:40
放开全民做空，这样，机构才有可能做多，因为散户会大规模做空去了,06-20 02:40
不要再护盘了，3000点必破，不可逆。,06-20 02:40
明天直接低开破3000,06-20 02:40
太好了继续,06-20 02:40
又开始3000点保卫战了,06-20 02:40
绝望，完全看不到希望的绝望！！！#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:39
标题：险守3000,06-20 02:39
肯定破#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:39
太6了,06-20 02:39
护盘就胡0.1毫米，也是真的绝了,06-20 02:39
这是准备了,06-20 02:39
半年线应该有支撑了,06-20 02:39
还装死，拉起来翻红,06-20 02:39
又是四千多家下跌！谁在做空？,06-20 02:39
破吧，扭扭捏捏的有什么意思呢,06-20 02:39
来时候好好的，咦，回不去了[大笑],06-20 02:39
指数与个股已严重背离，赶紧离埸,06-20 02:39
发令枪响,06-20 02:39
3000点保卫战开始了吗？,06-20 02:39
装什么要跌就赶紧，磨磨唧唧,06-20 02:39
又巴比Q了，呵呵,06-20 02:38
失望#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:38
只要是星期四没有不亏的，什么鬼逻辑,06-20 02:38
别死扛啦，扛越久套牢盘越多,06-20 02:38
今天不破，明天直接低开杀,06-20 02:38
顶得住么,06-20 02:38
不要再做无谓的挣扎了，2500点才是空头的目标#沪指屡屡迫近3000点，到底会不,06-20 02:38
销户，,06-20 02:38
今天北向起码卖了100000个W!,06-20 02:38
就看你什么时候破[吃瓜],06-20 02:38
666,06-20 02:38
重磅股市利好：沪指跌破3000点，吸引耐心资本长线资金入市！,06-20 01:13
明天破3000,06-20 02:38
有意思第一波3003.88第二波3001.77第三波2995.66?,06-20 02:38
量化玩的溜,06-20 02:38
别死撑了，下来吧,06-20 02:38
老乡别走,06-20 02:38
亏了一个月，全是绿色，今年亏了90%,06-20 02:00
三千点顽强抵抗，呼叫主力呼叫主力，马上猛攻,06-20 02:38
三千点保卫战再次上演,06-20 02:38
赶紧清仓走人，将来你会感谢我的,06-20 02:38
3000.点一定要守住[大笑][大笑][大笑]给老韮们点希望，不然都跑了没人玩了,06-20 02:38
3003.88-3001.77,06-20 02:38
今天不破明天肯定破,06-20 02:38
又净流出200多钇、每天都这样，谁玩谁SB,06-20 02:38
没有支柱产业，又不断增发新股，能保证原地踏步已经很好了[旺柴],06-20 02:38
撤吧，什么时候都是对的。7月的空单已经开好了，还是成比例的空压多,06-20 02:38
强行留3000点有啥意思[哼],06-20 02:38
又不是没见过破3000，多大点事,06-20 02:38
3001.77点[大笑],06-20 02:38
某队加油给我顶住,06-20 02:38
3千点保不住了，可能又是2千八左右吧#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:37
我来拉起来,06-20 02:37
神仙一样的走势，镰刀齿原始设计方案,06-20 02:37
尾盘还得硬抗一下，明天继续跌[大笑],06-20 02:37
空仓看你表演，，稳住别浪，下午有神秘资金会救市！,06-20 11:24
哈哈,06-20 02:37
苦苦挣扎,06-20 02:37
3000多留给星期五了？,06-20 02:37
玩了一天，还不破3000几个意思？,06-20 02:37
来个痛快,06-20 02:37
守3000点有意思吗，个股跌到2500点的价钱，恶心人,06-20 02:37
见证奇迹的时侯到了，马上就破三千了，哈哈,06-20 02:37
磨磨唧唧，今天不破3000，明天破,06-20 02:37
别装了下来破吧，不到2980我不买,06-20 02:37
反转了！！！！！,06-20 02:37
散户什么时候可以做空阿#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:37
太完美了吧,06-20 02:37
大A真棒,06-20 02:37
天齐赣锋华友钴业还有人不跑吗？,06-20 02:37
今天不破明天破,06-20 02:37
看来旺旺对又要出手了,06-20 02:37
有转融通有多少都给你砸下来,06-20 02:37
杀跌能不能使点劲啊？,06-20 02:37
这不跌破3000不是你风格啊赶紧的速度下跌[呲牙],06-20 02:37
守这个点数有意义吗？可笑,06-20 02:37
$上证指数(赎回基金，卖股销户，才是生活。)$,06-20 02:37
$上证指数(SH000001)$,06-20 02:37
$上证指数(赎回基金，卖股销户，才是生活。)$,06-20 02:37
$上证指数(SH000001)$,06-20 02:37
绝地反弹,06-20 02:37
$上证指数(SH000001)$,06-20 02:37
$上证指数(SH000001)$,06-20 02:37
tasp#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:37
快一个季度了，也没赚多少，天天要看盘，打算销户不玩了,06-20 02:37
天天拉指数有意义吗？,06-20 02:37
今天有量了，明天是不是又会反弹一下呢。,06-20 12:50
直接破三千啊，拉起来做啥,06-20 02:36
今天不破，明天又是血流成河！专注热点个股把。。。指数意义不大了！[吃瓜],06-20 02:36
底2951,06-20 02:36
别在护盘了，微盘狠受伤啊。,06-20 02:36
怎么就破不了3千点呢？,06-20 02:36
这都不破，空投不行啊#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:36
3001.77，对子小底，真会玩。,06-20 02:36
半年线强支撑   破不了   抄底啊   筒子们,06-20 02:36
无语了#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:36
无敌了,06-20 02:36
3000点守不守得住啊,06-20 02:36
都把我们亏麻了！#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:36
一乐观就跌给人看，幸好我懒得动,06-19 11:23
2900不到不止,06-20 02:36
调整符合预期,06-20 02:36
1月份的事这么快忘记了？,06-20 02:36
拉尾盘，明天必破3000,06-20 02:36
2635，还得回踩一次,06-20 02:36
赶紧破啊，我等着截图做纪念呢,06-20 02:36
明天还有[旺柴],06-20 02:36
破3000不行吗，这么折磨大家,06-20 02:36
阴跌开始,06-20 02:36
上证3000，股票回到2000,06-20 02:36
在3000点附近反复试探，不下3000不会结束,06-20 02:36
单边下跌第二天一定有修复，这种扭扭捏捏的，第二天还要跌，因为今天抄底的就是明天的,06-20 02:36
别装了，下来吧,06-20 02:36
【必破】【必破】,06-20 02:36
[加油][加油]赶紧的。。,06-20 02:36
快下去,06-20 02:36
重磅又到三千点[奸笑][奸笑][奸笑][赞][赞][赞][捂脸][捂脸][捂脸],06-20 02:36
宝宝又要宝宝了,06-20 02:36
巨景投顾一一引诱散户高位进场,06-20 02:36
120日线3001.76点[让我看看],06-20 02:36
赶紧再拉红,06-20 02:36
是机构哪去了？出来走两步，今年一致看多一直跌[滴汗]还一直融券做空,06-20 02:36
笑死了，没人敢进了[旺柴],06-20 02:36
还有谁不服下跌的出来我再跌个200点给你看看,06-20 02:35
破3000点一泻千里！！,06-20 02:35
呕吼，守不住了，新低3001,06-20 02:35
我比年前跌的还难受，因为年后我又加了很多资金去补仓，我疯了,06-20 02:35
买什么都跌，只有不买才能赢,06-20 02:35
3000点保卫战又打响了,06-20 02:35
还有谁不服,06-20 02:35
买什么都跌,06-20 02:35
只剩一层膜了。使劲儿。,06-20 02:35
2830见,06-20 02:35
不破不卖，破了大卖[大笑][大笑][大笑],06-20 02:35
赶紧破啊,06-20 02:35
跌破3000#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:35
3000点守不住了，轻轻就破了。,06-20 02:35
缩量下跌，跌个什么玩意都不知道,06-20 02:35
惨烈,06-20 02:35
要砸就好好砸,06-20 02:35
破破破,06-20 02:35
哈哈哈,06-20 02:35
量化砸盘就是猛。涨没涨过三个点。一跌全是大跌,06-20 02:35
2984见,06-20 02:35
点支烟准备3千点保卫战我要出手了,06-20 02:35
太可惜了,06-20 02:35
牛,06-20 02:35
就想收盘后看看这个会又出什么蛾子了,06-20 02:35
3000保卫战[捂脸],06-20 02:35
赶紧破吧，别害人了,06-20 02:35
没啥好看的，开盘就下班。要是不是卖就赶紧，不好就破3000点，到时千股跌停就晚了,06-20 02:35
又得上热搜，失手3000点还是险守3000点,06-20 02:35
热剩饭剩菜,06-20 02:35
守啊，让他破,06-20 02:35
破3千点,06-20 02:35
今日必破3000,06-20 02:35
你就破了吧，守这个点没有意义，反倒会把小盘股坑惨[奸笑],06-20 02:35
今年的保卫战有点早,06-20 02:35
你就破了吧，守这个点没有意义，反倒会把小盘股坑惨[奸笑],06-20 02:35
今年的保卫战有点早,06-20 02:35
今天就破3000,06-20 02:35
加油跌破3000，只差一个小碎步,06-20 02:35
再次跌破3000,06-20 02:35
努努力就到3000了，争取来个2999.99,06-20 02:35
又是3000点了,06-20 02:35
这到底又咋了？的,06-20 02:35
铁定会破#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:35
一定会破3000,06-20 02:35
2990点[大笑][大笑][大笑][大笑][大笑],06-20 02:35
终于破了,06-20 02:35
又要见证历史么？！！,06-20 02:35
破了不好玩,06-20 02:35
原来刚才是回光返照哦。,06-20 02:35
要破了,06-20 02:35
等外围开始跌的时候，就自救多福吧,06-20 02:35
终于要破3000点了,06-20 02:35
下次告诉你们的仇人，想让他倾家荡产一定要让他来股市[大笑],06-20 02:35
恭喜恭喜。破2700不是梦牛来了,06-20 02:35
加油，继续,06-20 02:35
#沪指屡屡迫近3000点，到底会不会破？#漫步者强势股，明天逼红,06-20 02:35
好样的,06-20 02:35
3000点来了，再次打响保卫战。,06-20 02:35
跳吧,06-20 02:35
破死3000！！！！！,06-20 02:35
好好好，高兴高兴高兴,06-20 02:34
60分钟死叉完了,06-20 02:34
3000点，破了吧,06-20 02:34
3000点！！！,06-20 02:34
慢跌一段时间了，可以开启，暴跌了,06-20 02:34
就看这144天线3003.62点能否守住啦。,06-20 02:34
3000点有什么意义。亏的比上次2600还多了[微笑],06-20 02:34
高股息抱团就往天边报把,06-20 02:34
哦豁，3000点了。,06-20 02:34
清仓不玩了#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:34
使劲跌，跌破3000，接下来2500，再接下来2000[坏笑],06-20 02:34
为啥跳水的时候，所有票会不约而同的跌？,06-20 02:34
创新高了,06-20 02:34
加油三千点到了，奥力给[赞],06-20 02:34
还是银行稳当，有进来抄底的没？老铁们，博弈一把银行护盘行情[看多]#沪指屡屡迫近,06-20 02:21
扛得住,06-20 02:34
单边下跌。了,06-20 02:34
执迷不悟入A股，万劫不复悔终身,06-20 02:34
麻溜的[666],06-20 02:34
技术性挑战，大家不要慌，赶紧跑步进场,06-20 02:34
国泰民安,06-20 02:34
痛快点别TM的叽叽歪歪#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:34
托个指数真要脸。,06-20 02:34
大家齐心协力,06-20 02:34
[呲牙]加油，等你好久了,06-20 02:34
破3000啊,06-20 02:34
哈哈哈继续，加速,06-20 02:34
又要见2850点了。,06-20 02:34
击碎三千点[吃瓜],06-20 02:34
见证历史的时候到了！,06-20 02:34
每次不管真利好还是假利好，主力要先跑,06-20 02:34
对今天做空的机构，抓一个是一个。,06-20 02:34
今天又陪惨了妈的,06-20 02:34
#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:34
3000点保卫战，开始了,06-20 02:33
哇塞，我仿佛闻到了牛的气息，家人们，加油加油！！！！,06-20 02:33
好激动,06-20 02:33
两个字，垃圾,06-20 02:33
下穿,06-20 02:33
怎么回事？又保卫3000了？,06-20 02:33
牛[大笑],06-20 02:33
唉，此生如能回本，再也不会踏入股市[哭],06-20 02:33
厉害,06-20 02:33
3000它来了，终于如期而至，踩着6月的黄梅雨跚跚而至,06-20 02:33
托个指数真要脸,06-20 02:33
今天必破3000点，没有悬念了,06-20 02:33
2860,06-20 02:33
跌了一个月真棒,06-20 02:33
快点破,06-20 02:33
建议每个指数点分为四层，钻石、白金、黄金、青铜,06-20 02:33
爽,06-20 02:33
。,06-20 02:33
这到底在做甚,06-20 02:33
北上今天估计流出100亿。[想一下],06-20 02:33
大盘铁打3000点，个股已经了,06-20 02:15
肯定是要突破三千的,06-20 02:15
机构拼命也要破3000,06-20 02:15
跌跌不休，这是啥速度？,06-20 02:15
无聊的诱多在跳水，大阴线必须设立,06-20 02:15
恭喜成交量突破6千亿[捂脸][捂脸][捂脸],06-20 02:15
$上证指数(SH000001)$,06-20 02:14
必须等这个缺口，在上车，大家都拿好手机的筹码，压盘就在后半个月,06-20 02:14
指数跌的不多，个股跌的一踏糊涂了,06-20 02:14
"不带这么玩的,一拉一打个股跌的更惨!",06-20 02:14
又到了3000点保卫战了[赚大了],06-20 12:41
今天标题都给你们起好了，拿去用吧。A股三大指数集体下跌，盘中A股险守3000点，,06-20 02:14
放心，指数又会拉起来的[俏皮],06-20 02:14
6连阴的周线，全世界都没有,06-20 02:14
请问这是要去哪？,06-20 02:14
真是后悔，好好拿着纳指不香吗，为什么手贱买了股票,06-20 02:14
尾盘肯定会破三千,06-20 02:13
看看吧，大盘指数大幅拉高，个股不涨，现在大盘又回调个股又大幅跌,06-20 02:13
对做空机制一点手段都没有,06-20 02:13
高低25个点，还不到1%的幅度，你说不是量化？,06-20 02:13
看看论坛直播间大家的发言吧！,06-20 02:13
低位十字星看涨,06-20 02:13
继续砸，2200！,06-20 02:12
果然坚决关闭量化、转融通做空行为！！！！！！,06-20 02:12
我猜你300亿后开始，扭头怎么样，如果这样的话抄底筹码得小赚钱，已经都这样了，主,06-20 01:45
每次拉升就是逃命机会[哭]信心太弱了,06-20 02:12
难道又要破3000,06-20 02:12
拉尾盘周一低开在套一批.,06-20 02:12
今日3000点必破，拭目以待吧！,06-20 02:12
有些票都跌了50%还停不下来,06-20 02:12
只有拉升科技才是未来的路,06-20 02:12
教育利好,06-20 02:12
建议新股发行按募资额收取一定比例的退市风险基金，用于公司退市给投资者的补偿，以改,06-20 02:11
都在学鸿博股份,06-20 02:11
清仓了，也不想着回本了#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:11
到底谁在压盘,06-20 02:11
你竟然红了，你看看个股。你是怎么做到的，我的天，大A太神奇了。,06-20 02:11
再砸一下就下来了,06-20 02:11
转融通和量化不禁止，散户都不操作。禁止就这么难？,06-20 02:11
反弹那有钱,06-20 02:11
，没什么好说的#沪指屡屡迫近3000点，到底会不会破？#,06-20 02:11
坚决打赢量化基金,06-20 02:10
明天消户,06-20 02:10
今天又是300亿出逃,06-20 02:10
3003.88再见3000点,06-20 02:10
破不破无所谓了，每次都把3000点哪来说事情，多无聊啊，关键持有股票亏的一塌糊涂,06-20 01:37
大家不要在乎几个点的得失下来进去2时代更加广阔,06-20 02:10
破呀3000点,06-20 02:10
我就不相信3000点能保得住？,06-20 02:10
必破3000点,06-20 02:10
快破三千了,06-20 02:10
二千八有很多人上车,06-20 02:10
整些什么？,06-20 02:10
开启砸盘模式,06-20 02:10
520到620整整一个月的下跌,06-20 02:10
完蛋了，今天不会翻红了。,06-20 02:10
真的是亏了一个月，真的是,06-20 02:09
我基本做外汇，但如果以带止损的角度来看，刚刚收这个H1级别的K线，就可以入场了，,06-20 02:09
有种拉个20点的实体线！拉一下又！,06-20 02:09
大家赶紧加仓啊，又下来了[大笑][大笑][大笑],06-20 02:09
个股大盘涨没得跟，大盘跌一次一次新低,06-20 02:09
绿油油！,06-20 02:09
一上一下的，个股s都跌出来了。,06-20 02:09
这样走太坏了，发套了。。,06-20 02:09
明天3000点必破！！！,06-20 02:09
量化不除难言未来[吃瓜],06-20 02:09
3发空炮，+步枪，这活力太弱，不上导，没戏，继续躲坑里，别露头,06-20 02:08
信心没有了，一堆股神还在抖音乱叫,06-20 11:09
你拉起来轻轻松松，我的股还是趴着，别拉了求求了,06-20 02:08
一鲸落，万物生，为啥没等来哭哭,06-20 02:08
很快就会破3000点，但调整不会太深！,06-20 02:08
指数v回来了，但个股还是跌很惨，虽然指数没破3000，个股早在2000了,06-20 02:08
(百年矿业)603132……是上证指数这次要坚定固守3000点的历史时刻的参战队,06-20 02:08
北向资金最近跑的也怪多1200亿现在就900了,06-20 02:08
这内资从开盘一直卖到收盘可真有货哈！,06-20 02:08
《数据智能白皮书（2024年）》首次定义数据智能概念中国新闻网2024-06-1,06-20 02:08
3000-3100这段，比年初一月份还惨，破市场，还不如直接跌,06-20 02:08
量化不止A股不起,06-20 02:07
快快跌破3000点吧！向2800点进军2600点不是梦。,06-20 01:23
3000点还是破了吧。天天来来回回割小票,06-20 02:07
指数是拉起来了，大部分个股稳如泰山,06-20 02:07
[哭][哭][哭][哭][哭][哭],06-20 02:07
A股周四早评：耐心等涨，笃定！,06-20 06:52
3000点保住了？,06-20 02:07
大盘估计红盘，我又是1万多没了，不知道说什么了,06-20 02:07
指数有点硬,06-20 02:07
一拉都在跑！拉不动！全是散户在活动？主力笑着天天跑得比火箭还快？,06-20 02:07
指数回来了个股全埋,06-20 02:06
牛市启动,06-20 02:06
指数跌的不多，个股跌成了狗，这是什么道理？,06-20 02:06
这种钝刀子割肉散户更惨。还不如痛快的跌,06-20 02:06
看量化空头力量多强！撑不住了吗？加油！,06-20 02:06
见底了，全仓,06-20 02:06
怎么办，它居然要红了？[捂脸],06-20 02:06
前年我让我朋友买了超华科技，现在绝交了,06-20 02:06
【午后点评】,06-20 01:42
让它自然跌到三千以下吧,06-20 02:05
相信我大A会雄起,06-20 02:05
又来了，上午跌，下午拉，天天下午拉。然后个股跌4000家,06-20 02:05
今天割肉的后悔一辈子。,06-20 02:05
主力想要表达的是指数还在但我能让你钱没了,06-20 02:05
又到了3000点！,06-20 02:05
游资/机构/大户/散户都在等破3000点建仓/加仓，加油[旺柴],06-20 02:05
一手拉石油，一手压白酒,06-20 02:05
又开始拉中国石油了,06-20 02:05
拉啥呢？我手上自选股全绿？,06-20 02:05
加油，今天流出300亿,06-20 01:39
拉银行煤炭石油没人跟哈哈哈,06-20 02:05
总感觉大盘一拉高，就被量化交易割下来，一拉高就被割下来，是这会事吗,06-20 02:05
你说酒好就多喝，反正我是滴酒不沾#先进封装产能吃紧，气派科技两连板#,06-20 02:05
用力啊，大家一起绿,06-20 02:04
“科八条”能否引科创牛？有人看到了十年前创业板牛市的影子,06-20 01:27
大牛行情[赞],06-20 02:04
这样诱多还有人上当的话，你亏钱真不冤,06-20 02:04
放了100亿还拉,06-20 02:04
哪个板块没有散户就拉哪个板块，其他往死里砸，是这样玩吗？[哈欠],06-20 02:03
这种走势，明天一个也别想跑。。。,06-20 02:03
冲一下，然后好继续跳水,06-20 02:03
别诱多了，骗人了，早晚破3000点,06-20 02:03
行情 回调中的关键位,06-20 01:38
周一大跌,06-20 02:03
瞎拉,06-20 02:03
唱多的人真的，为了流量为了收入，千万别再让新人进来了,06-20 01:27
奇葩指数，4000多股下跌，指数红的[呲牙],06-20 02:03
亏了那么多，大盘居然红的？[哭][哭][哭][哭][哭][哭][哭][哭],06-20 02:03
起飞！护盘,06-20 02:03
红了,06-20 02:03
重大利好，上证强势翻红,06-20 02:03
最低3003.88就是左右不离3000点，不玩就88,06-20 02:03
他居然红了,06-20 02:03
指数红了，你的票，红了嘛？,06-20 02:03
3003.88对子底，大家冲,06-20 02:03
中金：CBO上调赤字率，美国财政再发力,06-20 02:03
这tm都能拉上去！,06-20 02:02
指数红了？？？？？？,06-20 02:02
有用吗？,06-20 02:02
保今天不保明天，拉上证50,06-20 02:02
上证指数翻红了，但是却有4200家个股下跌，这市场#沪指屡屡迫近3000点，到底,06-20 02:02
3000点保卫战！冲鸭！,06-20 02:02
那还有多头啊全是空头,06-20 01:27
看到上证日K线45度下跌，周K线亦如此！唉完了！小散们被割的体无完肤！散了吧！,06-20 02:02
唉，太可惜了,06-20 02:02
风停了，雨住了，久违的阳光，它来了！,06-20 02:02
感人！红盘了[捂脸],06-20 02:02
