context,date_time
广日股份傍大腿何时休,06-27 10:58
玩命呢，,06-27 10:57
[微笑]等果子熟了甜,06-27 10:57
无量反弹不继续下跌的可能性不大，今天就是继续下跌。昨天回光返照,06-27 10:57
赚钱就跑，以后不准了,06-27 09:54
如期见底，新一轮上涨开启！,06-27 07:21
0626复盘,06-26 07:55
这是硬逼着你们赶快交出筹码,06-27 10:54
现在就靠传言护盘了[呲牙][呲牙][呲牙][呲牙],06-27 10:57
昨天涨的今天半天就没了？,06-27 10:57
我在深圳金管局申请公开系统申请公开行情增强信息服务的内容以及标准,06-27 10:50
2900看样子受不住啊,06-27 10:57
指数开始反弹？还是下跌趋势反抽。,06-27 12:28
2900看样子受不住啊,06-27 10:57
昨天进的直接闷，,06-27 10:57
港股也不行[捂脸],06-27 10:57
短线选的国产替代AI语料$荣信文化(SZ301231)$  sora$会畅通讯(SZ300578)$ Kimi多模态等个股大涨,06-26 06:37
大盘应该在2940可以止跌企稳。然后开始反抽。但今天应该收一个十字星。,06-27 10:54
昨天红3000，今天绿一万，就这样来回收割半年，我得50万还剩17万,06-27 10:57
涨多少，绝对会加倍跌回去,06-27 10:52
估计这波到2850见底,06-27 10:57
昨天的A股，涨得让人坐立不安，你们知道为什么吗？,06-27 12:14
操盘的有强迫症吧，尾数又是4554，又是凑整，又是3333，这啥暗号？,06-27 10:52
昨天普反，大部分只是超跌反弹，估计依然是逢高兑现为主。虽然下午有放量，但全天依然,06-27 08:15
每周来一次大涨来吸引长期资金参与，股市一定会有所回升的，哈哈哈,06-27 10:57
2000点保卫战,06-27 10:57
6.01-6.26主力资金净流入:-3150.58亿,06-27 10:48
把昨天几个票都清了，试错进了工业母机和消费电子的创业板股……但好像被兑现了，今天,06-27 10:41
放量了，有人在抄底,06-27 10:57
胡锡进 炒股一周年，既输指数，又输账户！,06-27 07:08
体量大的板块要拉大盘才能稳住,06-27 10:57
今天拉不上去又废了，要破2900了太菜了,06-27 10:53
底部就是这样会反复，不用心急，今明最多回踩一下2933点不破，短期底部就成立了，,06-27 09:51
刚红了一天，又犯老毛病了,06-27 10:57
政府要引导各类资本摒弃“急功近利、快进快出、挣快钱”的浮躁心态，坚持做长期投资、,06-27 10:56
开盘进去的，成功套住一批,06-27 10:53
今天估计5000家待涨,06-27 10:56
今收2925点附近,06-27 10:56
这个地方走一步看一步，指数拉的太快了，明天可能很多个股会回调，因为今天拉的太快了,06-26 06:28
但斌没有看见中小投资者，#但斌：量化停了流动性会急剧萎缩#,06-27 10:56
人工智能下上线下一字，后排荣信文化、华扬联众。半导体瑞纳智能高于机器人的金道科技,06-27 09:28
利润将大爆发的新方向！新签订的9亿元重大合同的瑞玛精密(002976),06-24 06:56
无论涨多少，都能跌回去,06-27 10:56
只会拉银行md你越拉银行我越不进厂,06-27 10:56
清理市场环境很重要,06-27 10:56
收盘新低啊,06-27 10:56
#A股缘何走弱？七月能否“翻身”？#,06-27 10:24
昨天涨的不够今天跌了！真是牛逼啊！,06-27 10:56
老胡再补70w只亏5%，加到700w不就只亏1%？,06-27 10:14
耐心资金在哪里？速来接盘,06-27 10:56
根本卖不完[吃瓜][吃瓜],06-27 10:56
天天跌停，出不去,06-27 10:56
每个周四上涨可能性为13%，,06-27 10:56
不装了，都死人了,06-27 10:56
进来就把你卡卡喽,06-27 10:56
如果再回到从前，股市打死不进，没钱不在乎生活难点，自从进了股市，整天整夜耽心，账,06-27 10:48
内资主力天天净卖出，根本卖不完，根本卖不完，根本卖不完,06-27 10:55
哈哈,06-27 10:55
擦，昨天涨的又还回去了，真会玩！,06-27 10:55
3000 保卫战下，机构意欲何为？,06-27 09:21
可以融券，永远起不来。。普通人完不了的。空头永远吃多头,06-27 10:55
牛老鸡再吹吧？,06-27 10:55
农业银行和中国银行什么时候买入的方法论,06-25 09:12
必须向着2850黄金分割线靠拢方才有很好的上涨,06-27 10:52
10CM连板震荡太难啊，前有长江通信，后有索菱股份，今天金麒麟又被抛弃，甚至金溢,06-27 09:54
哈哈本次预判比我预计的时间晚一天……本少，对于个股和大盘的预判，误差不会超过三天,06-26 02:25
又是一日游。,06-27 10:54
量化是股价虚高#但斌：量化停了流动性会急剧萎缩#,06-27 10:03
今天大盘恶化都是量化砸的，量化不止大盘就这样吧#但斌：量化停了流动性会急剧萎缩#,06-27 10:54
还有新低不急抄底,06-27 10:49
浅谈量化,06-27 10:54
微涨大跌,06-27 10:54
萎缩也比做空强#但斌：量化停了流动性会急剧萎缩#,06-27 10:54
昨天主力都告诉你们了，2933.33，赶紧闪闪闪闪！不跑，有你们哭的时候！,06-27 10:54
想着今天红一下就跑，又跌回去，后悔了昨天卖了就好了[哭],06-27 10:50
手里7个持仓股，被套2年，最少亏损40%，最多的亏损80%，连续三个交易日7个持,06-27 10:41
逃跑了100亿！就灾民股民逃不了！因为心痛割肉！悲催啊！股民！,06-27 10:54
股感:面退是否合理，庞大有了先例，现在轮到了非ST的广汇汽车，东方集团，随后酒钢,06-27 10:54
这下老实了吧，昨天怎么吃进去，今天怎么吐出来。,06-27 10:32
反弹结束，2880见了各位,06-27 10:50
无量不是市场没钱，只是玩股票的散户少了，从股市减持流出的资金恒久不断，散户快跑！,06-27 10:39
阴跌比速跌更加讨厌,06-24 03:58
2024年6月26号复盘及个股走势预测,06-26 03:59
进去的人是英雄，胆大？,06-27 10:53
昨天反包阳，今天反包阴，就不信玩不死你,06-27 10:53
6月27日周四盘前更贴：还不切换，必定吃面。,06-27 08:48
所以说，昨天叫你进来的，都是的,06-27 10:53
又是4000多支待涨[鼓掌],06-27 10:53
放心，利好会在收盘后出来。因为每天收盘后全是利好，尤其周五晚上。利好被停盘的时候,06-27 10:53
打板金麒麟被套，当一把“耐心资本”？,06-27 10:53
稳住！,06-27 10:53
取消了量化交易可以推出t+0吗？#但斌：量化停了流动性会急剧萎缩#,06-27 10:53
量化是耐心资本之敌#但斌：量化停了流动性会急剧萎缩#,06-27 10:53
稳住！,06-27 10:53
取消了量化交易可以推出t+0吗？#但斌：量化停了流动性会急剧萎缩#,06-27 10:53
量化是耐心资本之敌#但斌：量化停了流动性会急剧萎缩#,06-27 10:53
给大家讲一个恐怖故事：当大家以为痛苦已经结束的时候，噩梦才刚刚开始，故事讲完了，,06-27 10:48
真牛用一只鸡诱惑大家还一只牛！,06-27 10:53
今日OpenAl宣布：7月9日开始，终止对某几国提供API服务。届时我国的AI(,06-26 05:50
6.27早评|一日游行情来了！周四A股将下跌！,06-27 09:44
昨天说了，楞卡在五日线下面就不对劲，今早就证实了哈哈。无量阳还卡五日线果然容易骗,06-27 10:52
昨天又是什么神仙助力来？今天又什么妖魔鬼怪啊[捂脸],06-27 10:31
被折磨的一动不能动,06-27 10:52
不要买,06-27 10:52
昨天晚上预判今天大盘指数回踩2925左右再反弹结果今天上午最低2933还没有破2,06-26 01:14
昨天冲进又被套，那些牛逼砖家叫兽呢？出来走走,06-27 10:44
作天前天抄底的，今天也亏，何时是个头,06-27 10:52
指数3200点时买入二十五万，接着指数跌到2800点亏了7万，后面指数涨到340,06-27 10:23
缩量拉升还会跌,06-27 10:52
跌破43，那就得继续向下找2920，2900了，所以破了就会立马清,06-27 10:52
大盘要完成二次到底，时间还早的很，这个一个缓慢的过程。,06-27 10:52
反弹不是底！是底不反弹,06-27 10:52
昨天连发2个提醒1，吃瓜看戏，莫冲动。2，收诱多小阳，莫贪诱饵。今天看清了吗？切,06-27 10:52
人性的弱点就是贪婪,06-27 07:32
昨天不涨今天能把你闷死在里面吗？套你没商量[捂脸][捂脸][捂脸],06-27 10:52
量化还是自己的模式，无限轮动收割。应该限制量化购买100亿以下股票。否则短线生态,06-27 10:33
你与游资最大的区别是什么？猫妹一直在实践，一直在思考，我和那些著名游资到底差在哪,06-27 06:13
没有量化大家才知道怎么买股，不然一脚进来不知道深浅#但斌：量化停了流动性会急剧萎,06-27 10:52
下午主力继续做，多加仓加仓加仓,06-27 10:32
和所有的烦恼说拜拜,06-27 10:52
狗白酒是只跌不涨啊,06-27 10:51
今天诱杀，不杀出恐慌都不算是无形的大手,06-27 10:51
涨了三个月了，也该跌跌了[俏皮],06-27 10:51
砸的不是盘，是我的人生。,06-27 10:47
2800见,06-27 10:51
时间到，应该要跳水了,06-27 10:51
小A被按在地上揉搓，还不了手,06-27 10:51
要笑昨天进今天又被闷了,06-27 10:51
一荣俱荣，一损俱损，，全面推动互联网N十1模式，，促进粤港澳数字货币互联互通。。,06-27 10:51
还是那句话：基金不死，下跌不止。,06-27 10:51
做空基础是什么[旺柴]值得思考,06-27 10:51
咋样啦，谁敢买,06-27 10:51
能不能今天跌破2900啊,06-27 10:51
GJD终于学会救市了！全面开花，拉人气股不就成了吗？买什么ETF嘛[大笑][强壮,06-26 02:12
炒股就像买东西，自己的钱想怎么花就怎么花，不用听别人的，花完再挣，挣不到那是你自,06-27 10:51
快抄底，下午反弹吃肉[憨笑][憨笑][俏皮][奸笑],06-27 10:51
砸的就是那些不知天高地厚的，反弹点就喊牛来了的笨蛋,06-27 10:51
目标2900,06-27 10:51
昨天你涨起来干什么？就是为了今天？嘈你,06-27 10:40
刚刚日内第二波上冲止盈昨天低吸的华蓝集团，去了隆盛科技躺平商业航天，不去博弈华蓝,06-27 09:53
不亏的本质是跟随市场的核心，可以切换，抓市场偏好，做穿越，仔细一看，市场都是轮动,06-25 12:43
上证周线七连跌，之前有没有出现过？？？,06-27 10:50
散户们，你们还买吗？,06-27 10:50
机构称债市下半年大概率延续牛市行情，30年国债ETF（511090）涨0.10%,06-27 10:36
牛逼，感觉开挂了一样,06-27 10:50
量化机构存在，就是让散户跟电脑玩单机游戏，偶尔赢一下，但结果是输得一塌糊涂。#但,06-27 10:50
啥也不是！,06-27 10:50
集资的还在吗？,06-27 10:49
没事融券还没爆仓，哪就再下个台阶,06-27 10:12
天天一开盘就这样，已经刻在DNA里,06-27 10:49
大盘这种时候只适合建个底仓，2800加一次仓，2700加一次，2600满上[呲牙,06-27 10:49
关于大盘，昨天下午16点钟我就说了，由于昨天涨幅过大，今天肯定调整了！但是今天“,06-27 10:16
硬拉不放量，能骗到谁呢？哈哈,06-25 01:28
被量化绑架，不应该好好检讨吗#但斌：量化停了流动性会急剧萎缩#,06-27 10:49
正相反，量化停了，会有更多资金进去，#但斌：量化停了流动性会急剧萎缩#,06-27 10:48
价值投资，从中国中铁做起！,06-26 08:46
全是亏损垃圾股再疯涨，怎么玩？,06-27 10:03
洗出抄底资金,06-27 10:48
会出现2015年疯狂行情吗？,06-27 10:48
昨天追进去的一口血,06-27 10:48
猛药治急症,06-27 10:48
黑色礼拜四近四千只票待收割,06-27 10:48
有的票比2月5日还要低了，拉的都大盘股，看来人气越来越小了！,06-27 10:48
2800点必破,06-27 10:48
$上证指数(SH000001)$,06-27 10:47
大家早上好！我是胖哥！大家打卡168！今日介入大家的支持是我更新的动力！看完文章,06-27 08:49
6.27个人日记-大盘,06-27 10:47
上升通道打开也没人买了,06-27 10:47
昨天诱多又坑了一批，不要指望会有机会，只有卖出才是对的,06-27 10:47
#设备更新贷款将获财政贴息#,06-27 10:47
大家早上好！我是胖哥！大家打卡168！今日介入大家的支持是我更新的动力！看完文章,06-27 08:49
6.27个人日记-大盘,06-27 10:47
上升通道打开也没人买了,06-27 10:47
昨天诱多又坑了一批，不要指望会有机会，只有卖出才是对的,06-27 10:47
#设备更新贷款将获财政贴息#,06-27 10:47
诶.不是昨天低位买的.多凉凉,06-27 10:47
2948也敢跌，吃了登儿了~~嘎嘎嘎,06-27 10:47
喋喋不休,06-27 10:47
虚惊一场！收盘必红！,06-27 10:37
涨一天，然后转融通大幅度增加，砸盘。你叫散户怎么活？？,06-27 10:47
今天量都没有,06-27 10:47
日线震荡走势,06-27 10:47
量化交易是股市大跌的元凶#但斌：量化停了流动性会急剧萎缩#,06-27 10:47
额下跌趋势谨慎操作,06-27 10:47
还早呢,06-27 10:47
无可救药,06-27 10:47
410家上涨，你们买了吗？,06-27 10:43
昨天缩量上涨果然没有什么大预期，幸好管住手了,06-27 10:47
巨绿跃,06-27 10:47
有形的手,06-27 10:47
现在走的是慢牛行情，现在是七张的第2天,06-27 10:47
持续上涨的机会来了？不等了，加仓这个方向，还不知道的赶紧看,06-26 01:55
空方还真是厉害，横扫千军！,06-27 10:47
下跌空间小，上涨空间大,06-27 10:46
昨天进来的,06-27 10:46
这样的市场，只要你稍微停留一下，没有人能不亏钱！,06-27 10:46
三大指数上午的大幅回调，成交量急剧放大，是昨天抄底的获利盘在疯狂出逃，大家无须恐,06-27 10:46
最近都是缩量上涨，放量下跌，市场里的钱会越来越少,06-27 10:46
指数或许还有反复，重点关注人工智能概念。,06-26 11:52
"没有配套的t+0,做空，坚决铲除#但斌：量化停了流动性会急剧萎缩#",06-27 10:45
不破四个3，就能888！,06-27 10:45
和上证指数2867.47点一样，深证8724.17点缺口必补的！,06-27 09:39
兄弟们，耐心资本来了，大家坚持住！,06-27 10:38
钱去了哪儿？,06-26 06:00
A股近5000家待涨！老胡：交易十分困难！,06-24 12:43
快抄底3000以下都是黄金，2600以下钻石，2400附近财富自由,06-27 10:45
最新消息！今天是6月27号早上，刚得知一个重要消息，国资委重磅发声，跟中国的大科技密切相关，到底发生什么？马上告诉给所有人：,06-27 10:12
7点几叫你们快跑都不信，难搞了等国家队下次来解套,06-27 10:44
下跌通道中！,06-27 10:14
在技术服务业务稳定发展的基础上，重点在开源鸿蒙、开源欧拉、AI中枢平台为主的…#,06-26 06:41
好一天坏一周,06-27 10:44
3000点，历史大顶,06-27 10:44
减仓,06-27 09:36
我几乎是空仓，但今天还是亏了两百多块！在前面的数帖中，提示家人们务必要小心大盘向,06-24 04:05
大资金都去玩股债逆回购了,06-27 10:43
发财,06-27 10:43
真好,06-27 10:43
大盘,06-27 10:43
昨天大盘涨是为了今天跌,06-27 10:43
掩护大资金撤退,06-27 10:43
阴包阳必须的，再创新低的路上,06-27 10:43
#A股探底回升，何时重返3000点？#今天必须高开才是正常走势，微微高开都得高开,06-27 09:18
继续空仓……,06-26 03:04
等待券商急跌就满仓买进，价值严重低估。,06-27 10:42
大盘碰5日，微回落，没量。,06-26 03:28
$上证指数(SH000001)$,06-27 10:42
今天这种情况如果大盘反弹听我的赶紧跑绝对是诱多……下午断崖式下跌,06-27 10:42
2024年6月25号复盘及个股走势预测,06-25 05:13
虚晃一下后人家又拉半导体了，就是让你摸不到头绪,06-27 10:34
shtttttt,06-27 10:41
套利收益超126%！明天可能有新机会出现,06-26 07:35
大家都还活着吗[呲牙],06-27 10:22
近万亿真金白银(3千4百亿大鸡金和5千亿科创再贷款)都催生不出一条强牛主线，还指,06-27 05:29
涨涨跌跌，个股最后却亏39个点，这种玩法最后会咋样？,06-27 10:41
紧急出手！跌破1元非ST股 集体回购！增持！,06-27 10:15
今天A股最低跌到了2933点，但这个点数远不是最低点。下午虽然翻红，但这是久跌小,06-26 11:43
昨天抄底的，还在不,06-27 10:17
【盘面解析】,06-27 10:41
反弹就减仓，没必要在A股浪费生命,06-27 10:29
一路上的行走，你是会遇上很多的人。也许是陪你走一站的，也许只是一个过客，于是生命,06-27 10:09
可以去申请信息公开了！申请公开增强行情信息，到底包含了哪些信息？？？达到一定标准,06-27 10:40
下午加速下跌，己经跌超过作天反弹的3份之2为绝对优势做空。。最少跌完本月。木月有,06-27 10:40
跌一个半月了，昨天好不容易涨一天，开盘20分钟跌完，渣男行情,06-27 10:27
量化不适合我们大A，量化机构根本就没有格局，天天高抛底吸，涨一点就砸下来低吸，反,06-27 10:40
黎明前的黑夜，只是时间有点长,06-27 10:38
会稷山融券必爆仓,06-26 04:02
还是下午发力，这批神秘资金是有纪律的。,06-27 10:18
周四即将开盘，今天会不会再来大动作？我来分析一下。,06-27 08:35
量化不适合我们大A，量化机构根本就没有格局，天天高抛底吸，涨一点就砸下来低吸，反,06-27 10:40
黎明前的黑夜，只是时间有点长,06-27 10:38
会稷山融券必爆仓,06-26 04:02
还是下午发力，这批神秘资金是有纪律的。,06-27 10:18
周四即将开盘，今天会不会再来大动作？我来分析一下。,06-27 08:35
2945.54.意思:我就死捂捂死！但愿不是梦,06-27 10:40
国家数据局：加快推进数据要素市场化配置改革｜达沃斯论坛中国经营报2024-06-,06-27 10:39
和银行的存款比，量化的流动性算个毛线#但斌：量化停了流动性会急剧萎缩#,06-27 10:39
资金开始回流半导体了，从人工智能出来了,06-27 10:33
大盘下午会翻红，不影响个股下跌，钝刀子割肉,06-27 10:39
散户要耐心，等主力出完货,06-27 10:20
干得真绝,06-24 06:08
咋重量化是长期资本哈哈哈,06-27 10:39
好久没有专家出来分析了,06-27 10:33
今天换成5000家待涨..,06-27 10:18
注意：26号时间窗口反弹，短线周四小幅振荡可能大，看周五是否继续反弹，下个时间窗,06-26 03:29
散户耐心不动，机构量化获利卖出，真牛,06-27 10:38
全力支持国内光伏设备优秀企业发展，做大做强国内光伏设备产业！！！,06-26 07:58
极致才凸显问题，才做正事#但斌：量化停了流动性会急剧萎缩#,06-27 10:10
梭哈梭哈，下午V上来,06-27 10:38
……,06-27 10:38
#并购传闻发酵？海通证券再度拉升#,06-27 10:08
生态。,06-26 10:12
昨天给颗糖，让你高兴下,06-27 10:38
亏了28天，昨天赚了点，今天立马拿回去，我,06-27 10:38
一一,06-27 10:37
准备开始拉伸,06-27 10:37
先看到2900,06-27 10:37
现在都不说保卫战了,06-27 10:34
什么股票都不要买不要做，只让股指期货挂空单，趋势杀跌就可以，爆赚大赚。,06-27 10:37
昨天是下跌的D9,06-27 10:37
这是一个很好的政策和战略，科技研发创新本身就是一个长期的过程也是一个长期的行为，,06-27 10:37
除继续持有药明康德，今天趁反弹减仓。金博股份、联特科技仅留底仓。这次是铁了心休息,06-26 03:11
所以是拉一天，跌五天的规律？,06-27 10:37
没人玩了买就是赔远离,06-27 10:37
昨天是超跌反弹还是反转？,06-27 09:53
主力哥好不容易昨天流入了20多亿，今天直接跑了四倍多,06-27 10:37
今天上3000点,06-27 10:36
牛回速归！这个方向稳了？,06-27 07:30
牛……,06-27 10:36
"今天大盘最低点2933,33，2月2日2666,332933,332666,33",06-26 03:14
A股：这个利好已经降临，今天周四会不会再来大动作？空头怕了吧,06-27 07:40
挺住啊，下个月就反弹！,06-25 02:21
二次调整明天拉开序幕，2850[看空][看空],06-27 10:36
加油，下星期2800,06-27 10:36
今天不会来个阴包阳吧,06-27 10:00
现在盘面打死不动，有机会做个T，没机会看戏，坚决不加仓,06-27 10:35
时间到了。量化砸盘开工,06-27 10:35
周三，三大指数呈现集体反弹的态势，走势有所回暖。从资金面来看，沪深两市成交额达到,06-27 10:35
四天涨幅100%！飞天诚信究竟有什么魔力？？,06-27 08:00
今2762亿是量的拐点之一是否是最后拐点看量信号,06-26 05:10
转融通不要股价，量化只要价差，一起做就是不要股价，只要价差。,06-27 10:35
我上辈子做做错了什么？这辈子要炒股？,06-27 10:03
实盘30万挑战3千万（第117天）,06-25 07:50
大盘反弹中，个股如何抓涨停,06-26 10:26
昨天的四个3还要不要破,06-27 10:34
6月27日港股盘前必读,06-27 10:34
重个股，氢指鼠，吓破2k6，只有个股妞！,06-27 10:34
为什么说半导体总龙头，上海贝岭的下跌不是偶然是必然？？？,06-27 08:00
昨天就说了大盘根本没企稳，昨天缩量普涨反弹！,06-27 10:08
$上证指数(SH000001)$,06-27 10:33
空头仍在虚张声势！,06-27 10:33
量化最后的疯狂，微盘小盘业绩差，越差越是涨停板[捂脸]，GJ该出手了,06-27 10:33
这大盘猫一天狗一天,06-27 10:33
干脆一点，来几个跌停，直接到2000点,06-27 10:26
很快就要2900保卫战了，加把劲,06-27 10:29
资金出逃，存量博弈，,06-27 10:32
是哦。没量化了，它就没有手了？他不会手动操作啊？#但斌：量化停了流动性会急剧萎缩,06-27 10:32
三大指数全线大跌怎么看？不慌，今天是“为涨而跌”！,06-27 10:32
老乡别走[鼓掌],06-27 10:32
下午还得缩量上去，2944差不多低吸的位置,06-27 10:32
#但斌：量化停了流动性会急剧萎缩#,06-27 10:32
如期反弹，但我要泼一下冷水（个人观点）,06-26 03:17
下午反弹一点，部分小散就会认为是阶段底，就会幻想抄底，然后明天有可能延续接着跌！,06-26 01:03
所有亏，不玩,06-27 10:32
下午还得缩量上去，2944差不多低吸的位置,06-27 10:32
#但斌：量化停了流动性会急剧萎缩#,06-27 10:32
如期反弹，但我要泼一下冷水（个人观点）,06-26 03:17
下午反弹一点，部分小散就会认为是阶段底，就会幻想抄底，然后明天有可能延续接着跌！,06-26 01:03
所有亏，不玩,06-27 10:32
放#但斌：量化停了流动性会急剧萎缩#,06-27 10:31
简直是不顾一切的在出逃呀。[哭],06-27 10:31
涨点跟便秘似的，跌起来像拉稀。,06-27 10:31
很接近3920颈线了，明天早盘一个探底就会拉起走个三天小反弹，然后接着下破290,06-25 04:38
昨天收盘后不会有人喊牛回速归吧！我昨天早盘加仓！收盘前减仓！有人要说马后炮了！昨,06-27 10:21
从账户亏损额看出，这一轮跌的比一月底二月初更惨！,06-27 10:31
跌完碎k线既是第一步又是完美的一步,06-26 10:31
"下午只有爆拉券商才能救大盘于水火之中，潜伏券商龙头和券商ETF,下午就有后报！",06-27 10:31
对目前A股大盘的技术分析(646)[24-30日走势研判],06-23 05:58
看不懂现在的什么板块，什么概念？现在看这些起到什么作用呢。,06-27 10:30
[面][面][面][面][面]饿了！,06-27 10:30
#设备更新贷款将获财政贴息#,06-27 09:45
A股周四早评：利好来了，反攻开始了？,06-27 09:13
昨天套了多少人！？,06-27 10:30
终于扛不住了，太难了太难了，清算了,06-27 10:22
月线级别的看法,06-25 12:23
快跑，2500抄底,06-27 10:30
单一的板块也是不行的，必须证券加新半军里的一个板块才有用。,06-27 10:30
不服不行[呲牙][呲牙][呲牙][呲牙],06-27 10:30
禁止融券做空，禁止量化交易#但斌：量化停了流动性会急剧萎缩#,06-27 10:27
下月见底[大笑][大笑],06-27 10:30
很多人问，现在到底处于牛市什么阶段呢？太奇怪了,06-27 10:18
20240627,06-27 10:30
周线六连跌，历史罕见！,06-27 10:29
好好涨涨行不行,06-27 10:29
见底拉升大牛市了,06-27 09:40
6连跌这是怎么了[主力],06-26 10:21
2024.06.27加仓两成！继续战斗,06-26 03:46
都跌成这副鸟样了，还在交出筹码的，是不是傻？,06-27 10:13
路要走得远，干粮不能少,06-27 08:15
又开始磨蹭了，赶紧的，别墨迹,06-27 10:29
早安，起床的朋友点个赞，扣一波“888”支持鬼哥！多多互动有福利！#A股探底回升,06-27 07:25
还没到恐慌盘散户还在抗不要着急进场等,06-27 10:29
不破2933，33就稳了，破了走人，升升升,06-27 10:20
漫漫寻底路，急跌是尽头,06-27 10:29
无量,06-27 10:29
大盘又下跌了，今天还有护盘的资金来吗,06-27 10:28
昨天涨的都不够今天跌的,06-27 10:28
2945附近有强支撑，问题不大,06-27 10:11
空转！空转！空转！都在真空中空转！,06-27 10:28
没有赚钱效应，谁来都亏，拿什么资金拉升？谁还会来上当？,06-27 10:28
暴涨！暴涨！,06-27 08:33
#但斌：量化停了流动性会急剧萎缩#，以前没有量化股票不一样有流动性，现在为什,06-27 10:28
啊哈刚打开，我还以为要大涨,06-27 10:28
[滴汗][滴汗][滴汗]今天居然没亏钱,06-27 10:28
肯定量化好啊#但斌：量化停了流动性会急剧萎缩#,06-27 10:28
今天不红可以清仓了,06-27 10:05
再跌200点,06-27 10:28
美股有量化吗#但斌：量化停了流动性会急剧萎缩#,06-27 10:28
隔夜人民币大幅贬值，短线股市有承压。消费板块继续轮动上涨中。房地产，钢铁传统产业超跌反弹。2元一5元低价股，微盘股快进快出哦！,06-27 10:28
宏泰集团：10亿元资金已经到位，下周扫货天风证券！,06-22 11:56
量化就是偷散户钱的小偷，小偷不抓，散户不会好。#但斌：量化停了流动性会急剧萎缩#,06-27 10:27
反弹开始了,06-27 10:27
大盘打回原形，主力出货。涨一天跌10天，不能买进去,06-27 10:27
7点多叫你们快都不响好了吧,06-27 10:27
年底到达底部，黎明前，依然长夜漫漫,06-27 10:27
2923.18,06-27 10:27
涨一两分跌45毛就这德性,06-27 10:27
