context,date_time
#但斌：量化停了流动性会急剧萎缩#,06-26 10:05
先把量化去掉半年时间试试，看看能不能把股民的信心找回。#但斌：量化停了流动性会急,06-26 10:04
$上证指数(SH000001)$$亚盛集团(SH600108)$,06-26 08:26
明天25号是比较重要的时间窗口，会不会产生反抽？大盘下跌，科技股还是可以，为啥可,06-24 01:00
福达合金,06-26 10:03
加油#A股探底回升，何时重返3000点？#,06-26 10:03
一日游，周四继续跌,06-26 10:03
量化需要融券对冲配合。而转融通提供源源不断的券源，和卖盘。而不能提供源源不断的买,06-26 12:37
#但斌：量化停了流动性会急剧萎缩#,06-26 10:02
高频量化是A股走弱的原因，一秒钟铺满下一秒撤光！#但斌：量化停了流动性会急剧萎缩,06-26 10:02
超短#但斌：量化停了流动性会急剧萎缩#,06-26 10:02
但斌就是股民的对立面，就是要收获股民的血汗钱！#但斌：量化停了流动性会急剧萎缩#,06-26 10:01
才有这种言论#但斌：量化停了流动性会急剧萎缩#,06-26 09:59
量化停了流动性会急剧萎缩，凭什么这么说，敢试一下看看吗？实践是检验真理的。#但斌,06-26 09:49
这个位置可能只是反弹而已？？？,06-26 09:59
最近发帖少昨天紧急发帖，破了新低是买点，迎接大级别反弹大级别反弹正式开始昨天说了,06-26 02:52
3333在主力圈代表啥意思来着？,06-26 09:58
T+0比量化流动性大多少啊#但斌：量化停了流动性会急剧萎缩#,06-26 09:58
今天居然20亿流入，今年第十五天……#A股探底回升，何时重返3000点？#,06-26 09:58
跌了一个月，涨一天就忘乎所以,06-26 09:58
看这走势，不出几年必上六千,06-26 09:57
禁止#但斌：量化停了流动性会急剧萎缩#,06-26 09:56
明日又是下跌的一天。草了,06-26 09:55
没有量化，股市就涨，有了钱赚，大妈也会进场，股市何愁没资金没量。#但斌：量化停了,06-26 09:55
2024.6.26,06-26 09:54
#但斌：量化停了流动性会急剧萎缩#如果如果如果场上只剩下量化的，它们赚谁的钱？没,06-26 09:54
没有量化融券股市行情会更好！#但斌：量化停了流动性会急剧萎缩#,06-26 09:53
都在说下个月3400，真的嘛[捂脸],06-26 09:53
牛回，速归！,06-26 09:53
今天指数低开高走，三大指数都是红盘的，涨跌比是4588:445，普涨的格局。如果,06-26 09:52
明天继续下跌,06-26 09:52
站上5日线必须满仓干[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓,06-26 09:52
原来蛋斌水平就这个熊样#但斌：量化停了流动性会急剧萎缩#,06-26 09:51
明天上攻3035点，往后回踩5日线，然后在7月份上攻3400点。,06-26 09:50
7#A股探底回升，何时重返3000点？#,06-26 09:50
目前量化对散户半点好处都没有，不做多的量化要来做什么#但斌：量化停了流动性会急剧,06-26 09:49
量化是耐心资夲吗？#但斌：量化停了流动性会急剧萎缩#,06-26 09:49
最近大A的走势，好多交易者印象深刻吧，最近这走势对于我们来说，有什么启示呢？,06-26 09:49
既然有量化何谈长线投资？又卖矛又卖盾？#但斌：量化停了流动性会急剧萎缩#,06-26 09:49
接下来往下看2800往上看3400我除开躺平满仓套得我嗷嗷叫以外我能有啥办法这个,06-26 03:56
这么多人看好明天见3000，那明天凉凉了#A股探底回升，何时重返3000点？#,06-26 09:10
【A股反弹A】,06-26 09:48
水货但斌#但斌：量化停了流动性会急剧萎缩#,06-26 09:48
我前天说了，在2950有强支撑553也在4.5元一线筑底了股市如机器里的油，机器,06-26 03:04
股民悲惨投资刷屏：炒股加杠杆亏掉250万为什么散户炒股总在亏钱？,06-25 02:51
涨了一天就又开始市来了。,06-26 09:47
坏人多啊#但斌：量化停了流动性会急剧萎缩#,06-26 09:46
跌了一个月，涨了一天，又他嘛都从ICU里探头了,06-26 09:46
这次面退了几家公司，以后估计还会清理。,06-26 09:45
看看周线月线2900点能撑住吗#A股探底回升，何时重返3000点？#,06-26 09:45
对上涨没有作用的量宁可不要！#但斌：量化停了流动性会急剧萎缩#,06-26 09:44
一只股票疯狂进入炒作阶段，那就离一地鸡毛不远了，比如说英伟达,06-26 07:15
那些量化机构不量化就不投资了吗？量化停了自己买啊，哪里影响流动性了#但斌：量化停,06-26 09:44
自己就是量化#但斌：量化停了流动性会急剧萎缩#,06-26 09:43
#但斌：量化停了流动性会急剧萎缩#一秒300单什么鬼能玩过,06-26 09:43
中证医疗创出历史最大跌幅纪录，超越任何一次大熊市。中证医疗指数:2007年5月2,06-26 07:14
齐翔腾达业绩预告：大喜报预计2024前半年业绩暴增长22倍2027.02%至23,06-26 09:42
近三天的K线组合类似5.23～5.27的K线组合，力度和成交量都弱很多，持续性堪,06-26 09:42
没量化也有远超万亿的，有量化只能越来越低。#但斌：量化停了流动性会急剧萎缩#,06-26 09:40
看玫瑰的故事，悟投资的道理，结局篇,06-26 09:40
很多股民看清楚了，量化不停，不会进来了。只然要人们长线投资，就不应该关停量化这样,06-26 09:40
今天普涨呀，涨幅大于5%的七百多支。。都不好选择明天的目标了。美女太多了，那一位,06-26 09:39
一种新常态将出现，即不会放量的下跌，也不会放量的上涨，仔细想想，你就明白,06-26 09:39
#但斌：量化停了流动性会急剧萎缩#,06-26 09:39
简单回顾一下没有量化的A股历史:1.2007年10月6124点成交量2300亿;,06-26 09:30
还是中小盘活跃,06-26 09:39
好开始反攻了嘛？,06-26 09:08
废话，[大笑]以前没有做空机制，散户踊跃参与，现在有了做空机制，散户是韭菜，机构,06-26 09:39
蛋总#但斌：量化停了流动性会急剧萎缩#,06-26 09:30
量化有利于活跃交易#但斌：量化停了流动性会急剧萎缩#,06-26 09:38
但斌代表了量化机构的利益。以前没有量化的时候，成交量照样一万多亿！#但斌：量化停,06-26 08:57
应该是站稳了,06-26 04:23
量化本来就占资金优势，你做多就卖给你，砸下去又买回来，都不用和散户斗智斗勇了，用,06-26 09:37
量化是何时开始有的？难道以前没有量化时就没有行情了？#但斌：量化停了流动性会急剧,06-26 09:36
今日会出现惊天大逆袭吗？,06-26 05:32
 A股三大指数集体反攻，两市超4800只个股上涨 ，AI应用概念全线爆发，内资主力净买入超29亿！,06-26 04:07
比赛已经进行了一个月，从五月到现在是真的难做，好多人都退赛了。六月马上结束，希望,06-26 08:10
以前股票要拉起来才能赚钱，小散们只要坚持住还能看到希望。现在量化相当于每天放血，,06-26 09:33
收评： A股大涨原因有2个，明天还能再涨吗？老手打了漂亮的翻身仗,06-26 04:10
还要探底到2400#A股探底回升，何时重返3000点？#,06-26 09:32
汇率7.30了，明天吃大面吧！,06-26 09:31
预计本周吧，就能见到3000点。现在呢，他昨天市场一个转折点就产生了异动。今天呢,06-26 09:31
今日低吸买入万集科技，买在分歧，后续看反弹。#IPO受理、上会全部恢复，如何解读,06-24 03:19
有本事就打爆空头，让小散们有信。小盘股多拉一点实在。不要涨一天跌十来天。,06-26 09:30
A股：空头简直是被吊打，很多人还蒙在鼓里，明天周四还有大动作,06-26 04:28
取消#但斌：量化停了流动性会急剧萎缩#,06-26 09:29
明天把空头拉爆仓[哈欠],06-26 09:28
关键是量化对散户极大不公！#但斌：量化停了流动性会急剧萎缩#,06-26 09:28
先停一下试试就知道了#但斌：量化停了流动性会急剧萎缩#,06-26 09:27
量化早该停了#但斌：量化停了流动性会急剧萎缩#,06-26 09:26
量化是收割散户的最大黑手#但斌：量化停了流动性会急剧萎缩#,06-26 09:26
量化提供的流动性是收割散户，赚快钱。这样的流动性用来干嘛？#但斌：量化停了流动性,06-26 09:19
#但斌：量化停了流动性会急剧萎缩#原来你是个蛋啊,06-26 09:25
指数为何不止跌？,06-26 12:19
星系变化，应对自然灾难，应对宇宙灾难，在宇宙中寻找和发展人类生存环境，使人类整体,06-26 09:22
量都没有根本就是反抽 这下反弹时间又延后了,06-26 09:22
A股：做好准备吧，变盘又要开始了，明天市场面临抉择！,06-26 03:13
时隔半年，再破3000，上指SZzs强势↘调整(D)第20天，06.21,06-21 09:49
今天的A股，让我十分的忐忑不安了，事情是这样的,06-26 09:21
$上证指数(SH000001)$,06-26 09:21
"希望尽快推出以下方案：解决市场上的不足1散户T+30,机构T+02散户赚钱必须交",06-26 09:21
猜猜明天会跌多少,06-26 07:47
量投机收割投资者！必须停止！#但斌：量化停了流动性会急剧萎缩#,06-26 09:19
以前没有量化，流动性多与少，对股票走势不会有什么影响的，照样会有大牛市#但斌：量,06-26 09:18
平均基金入场#A股缘何走弱？七月能否“翻身”？#,06-26 09:18
技术探讨—今天探底成功了吗？,06-26 09:06
今天和媳妇打斗地主扑克牌连输八把，第九把我赢。新闻标题《赢到最后的才是赢》。,06-26 09:17
还会再次掉到2800＋才会止跌,06-26 09:17
流动性好有什么用？只跌不涨的股市是给谁开的？谁能盈利？散户可以做空吗？有几个认真,06-26 09:17
量化这种流动量是逆向的，压低股价，借券收割，更因为强制性还券的属性，追求短期规模,06-26 08:31
ggg#但斌：量化停了流动性会急剧萎缩#,06-26 09:16
让股市过渡到没有量化的股市，就像冬天过去了春天来了#但斌：量化停了流动性会急剧萎,06-26 09:15
终于五连阴以后有一个反弹，如果它连续跌：不反弹，可能很快就结束了，马上有大的行情,06-26 09:15
#但斌：量化停了流动性会急剧萎缩#量化停了，资金也会流动的，肯定不会把这部分资金,06-26 09:15
仅超跌反弹，底未现,06-26 09:13
今天只是成交量太低没人接盘，主力拉升吸引，明天拉高在回落下杀[旺柴]#A股探底回,06-26 09:13
支持取消#但斌：量化停了流动性会急剧萎缩#,06-26 09:13
收盘全是利好，开市拼命砸盘[赞][赞]！,06-26 09:12
量都没有，还探底回升，写的什么倒灶#A股探底回升，何时重返3000点？#,06-26 08:22
没有量化没有转融通，还怎么砸盘搳韭菜#但斌：量化停了流动性会急剧萎缩#,06-26 09:00
抓紧进场，此处必出反弹！[毛估估][毛估估][毛估估][火箭][火箭][火箭],06-24 10:16
清仓销户离场就不用亏啦#但斌：量化停了流动性会急剧萎缩#,06-26 09:10
先解决，融券者，必须购券还券，不能以钱抵券！！！#但斌：量化停了流动性会急剧萎缩,06-26 09:08
先解决，融券者，必须购券还券，不能以钱抵券！！！#A股探底回升，何时重返3000,06-26 09:07
日元跌破160也没影响人家40000点，咱才7.3而已,06-26 09:06
先解决，融券者，必须购券还券，不能以钱抵券！！！#A股探底回升，何时重返3000,06-26 09:07
日元跌破160也没影响人家40000点，咱才7.3而已,06-26 09:06
流动性大的阴跌股市有什么意义#但斌：量化停了流动性会急剧萎缩#,06-26 09:06
OpenAi停止服务是利好？科大讯飞：已经赶超GPT,06-26 07:35
可以限制量化和转融通收30%废用#但斌：量化停了流动性会急剧萎缩#,06-26 09:05
今天这么小的量能拉升就是停掉量化，大家敢出手造成的要是有量化谁敢做多。#但斌：量,06-26 09:05
利好突袭！超级赛道，重大官宣！,06-26 05:28
A股：空头被吊打，很多人蒙在鼓里，明天周四还有大动作,06-26 09:04
要量化干嘛？要转融通干嘛？本身这些投资机构不怀好意是投机取巧来的，不要为上策！大,06-26 08:51
A股：非同凡响的反弹，散户有福了？明天大盘会怎么走,06-26 07:51
刚刚，美国,06-26 09:04
亲爱的家人们，6月24日大盘最低点跌到2960.13。这是一个神奇的数字。大盘整,06-25 03:21
散户都退出，让他自己去量化自己吧#但斌：量化停了流动性会急剧萎缩#,06-26 09:04
出阳线,06-26 07:27
没有量化股民更安心#但斌：量化停了流动性会急剧萎缩#,06-26 09:04
蛋饼别瞎忽悠人了#但斌：量化停了流动性会急剧萎缩#,06-26 09:03
拒绝量化宁愿没有流动性#但斌：量化停了流动性会急剧萎缩#,06-26 08:03
我能信么一点量没有就是不砸了我们都躺平了你放点量就拉这么高，也得给点诚意吧[旺柴,06-26 04:02
龙虎榜分析一.榜单1.索菱股份：浙商丽水分+大雅街+中银北京学院南路+拉萨+东莞,06-25 07:46
【复盘】预测低点2935点反弹与最低点2933相差了2个基点，还需要努力改进！,06-26 04:11
量化是把双刃剑量化交易是增加了交易量，增加了税收，但任何政策的制定，都要结合国情,06-26 09:00
3000点之下如何操作？历史不会惊人的重复，但总有一些迹象相似！,06-24 02:07
破了新低的票耐心等待大级别反弹破了新低就是加仓打满为什么说是反弹，因为这波能破2,06-25 06:28
A股周三收评：反攻提前了？,06-26 08:59
量化停了，增量资金会大量投入，有效的交易量会大幅增加，量化这种无效负能量的交易额,06-26 08:59
所有做空可以获利的，都应该停止。股票本就正向获利的。#但斌：量化停了流动性会急剧,06-26 08:59
你说呢？#但斌：量化停了流动性会急剧萎缩#,06-26 08:58
应该停了量了！#但斌：量化停了流动性会急剧萎缩#,06-26 08:57
我现在根本也不想看北向资金，我只看散户有没有进股市,06-26 08:57
【今天换手很彻底】借助上午的抛压，普通投资者扛住了压力了没？今天量能有点不足，明,06-26 08:57
今天散户又进了还是没有管住手，明天又要开始新一轮下跌了,06-26 08:56
利好呢,06-26 08:56
市场走好了流动性自然就好了，市场很差都是量化在做空！难道不懂吗？#但斌：量化停了,06-26 08:56
明天估计要埋一堆人，五日线都没站上,06-26 08:55
没量化了，就有很多新资金进去，会提高流动性。#但斌：量化停了流动性会急剧萎缩#,06-26 08:55
量化促成的是短线交易，这违背了长期投资的理念！#但斌：量化停了流动性会急剧萎缩#,06-26 08:54
1、今天股票期权行权日。上午主力庄家们故意一路下杀，再再再次让散户们当月认购期权,06-26 06:00
你们要感谢茅台这次做的贡献，不跌到1400元，释放不了资金，这下应该可以反转一波,06-26 08:53
量化可以增加流动性？量化是电脑程序，只能增加操盘手的速度，减少操盘手的人数，对流,06-26 08:52
有人不相信我我前天说了，在2950有强支撑553也在4.5元一线筑底了有图为证,06-26 07:34
上午哭啼啼，下午笑眯眯，真的是这样吗？纵观全局，量能不足，6000亿的成交量大面,06-26 03:16
胡锡进炒股1周年，胡主编入市以来，现在什么感想？,06-26 08:51
流动性不能看量化，来回反复割韭菜，股指不断新低，韭菜越来越少，是不是量化收割的原,06-26 08:35
大盘会回到3000点吗？,06-26 08:51
22年10月的2885点，24年2月的2635点，探底走势很相似。,06-26 08:50
没量化地球一样转，以前没量化大A不也一样运行？没量化资金影响只是短暂的，之后一样,06-26 08:49
放开T+0，就不存在流动性问题#但斌：量化停了流动性会急剧萎缩#,06-26 08:49
不就是要成交量吗，开放t+0给你干到两万亿#但斌：量化停了流动性会急剧萎缩#,06-26 08:49
1#但斌：量化停了流动性会急剧萎缩#,06-26 08:48
要量化说明我们的市场不认可大科技，股市建设初衷背离。应该坚决取消#但斌：量化停了,06-26 08:45
量化对于流动性来说根本没有多大的重要性。对于量化的本质来说，量化交易创造的流动性,06-26 08:45
实盘30万挑战3千万（第118天）,06-26 08:43
上半年做的股票留个纪念,06-26 08:43
抄底，抄底！！！！！！,06-26 08:43
6月底大盘会如何运行？（6.23）,06-23 11:51
量化让做多的资金不敢拉升，因为转融通做空的筹码可以是做多的几十倍。#但斌：量化停,06-26 08:42
量化是对散户的最大不公平！#但斌：量化停了流动性会急剧萎缩#,06-26 08:42
这是什么道理？对股市正向的流动性才叫有效的流动性，那些做空的流动性，也叫股市上涨,06-26 08:33
2024.6.25A股分析（强势标的补跌2）,06-25 06:09
通宵爆肝整理，赛力斯跌停原因汇总,06-26 10:49
Day18--91W短线实盘--明天信心满满,06-26 08:40
量化是最大的罪魁祸首。#但斌：量化停了流动性会急剧萎缩#,06-26 08:40
反正就是不想让散户挣钱？#但斌：量化停了流动性会急剧萎缩#,06-26 08:40
暂时回不去3000#A股探底回升，何时重返3000点？#,06-26 08:38
量化做空赚钱，空头强(资金优势信息优势)，散户弱(人多资金分散)。#但斌：量化停,06-26 08:31
本次调整终极支撑位  又在哪里呢？,06-25 02:53
难啊，这一波跌下来账户又回到原地踏步了，昨天鬼使神差的买了点etf，好在振幅不大,06-25 04:30
老股民曰:A股正常反弹，多则三天，少则一天。,06-26 08:37
股市随心笔记（6月26日）,06-26 04:05
取消量化，转融通的呼声那么高，为什么没有消息呢？#但斌：量化停了流动性会急剧萎缩,06-26 08:22
#但斌：量化停了流动性会急剧萎缩#那不是萎缩，是回归正常状态,06-26 08:35
今天的A股，让我十分的忐忑不安了，你知道是为什么吗？,06-26 05:45
超3000#A股探底回升，何时重返3000点？#,06-26 08:29
没了流动性，各股只有阴跌一条路，因为股价是靠资金推上去。#但斌：量化停了流动性会,06-26 02:38
胡锡进A股一周年：累计投入本金70万元 总亏损7.7万,06-26 01:34
下周，A股89家上市公司迎来限售股解禁，对应市值合计671.62亿元。,06-22 11:12
超3000#A股探底回升，何时重返3000点？#,06-26 08:29
没了流动性，各股只有阴跌一条路，因为股价是靠资金推上去。#但斌：量化停了流动性会,06-26 02:38
胡锡进A股一周年：累计投入本金70万元 总亏损7.7万,06-26 01:34
必须取缔量化交易#但斌：量化停了流动性会急剧萎缩#,06-26 08:34
不适合大A的交易模式。#但斌：量化停了流动性会急剧萎缩#,06-26 08:34
硬要教训一大把，记得吃来不记打，暴揍26天，给你两颗红枣#A股探底回升，何时重返,06-26 08:26
行情什么时候才能正常一点～,06-26 11:34
#但斌：量化停了流动性会急剧萎缩#,06-26 08:27
总的来讲大盘反弹估计也是昙花一现本月空空空空跌5%反弹2%总的亏3%目前行情不破,06-26 08:31
明天放量反弹，后天继续套,06-26 08:31
6月震荡下跌9,06-21 05:12
上市好,06-26 07:53
量化贡献了交易量不假，但是只是在做价差，可以理解非正常理性交易的量，机械化的收割,06-26 08:18
余真真全职炒股短线实盘0625,06-25 06:23
[大笑],06-26 08:27
量化停了最多也只有一段时间的下跌，这是短痛，原量化资金难到不会重新进入到其它资金,06-26 08:27
到底怎么了？,06-26 08:26
有没有想过有很多投资害怕量化没进市场或者离开市场？#但斌：量化停了流动性会急剧萎,06-26 08:26
$上证指数(SH000001)$,06-26 08:26
禁止#但斌：量化停了流动性会急剧萎缩#,06-26 08:25
6月26日，A股市场迎来强势反弹，沪指一度涨近1%，创业板指、科创50指数更是大,06-26 08:25
6.26 先按超跌反弹来处理,06-26 08:17
低开走高后，明天机会在哪里,06-26 07:00
愚蠢且短视#但斌：量化停了流动性会急剧萎缩#,06-26 08:24
明天悬了，分明就是一日行情，明天开盘看谁跑得快,06-26 08:11
#但斌：量化停了流动性会急剧萎缩#最主要的还是减持卖公司，转融通，别的都不重要,06-26 08:22
地量没戏继续看跌。,06-26 08:22
胡锡进炒股一年亏7.4万元，占70万本金的10.65%,06-26 04:09
技术和情绪分析！,06-26 08:20
无量反弹，继续砸，明天见证,06-26 08:20
明天冲高回落,06-26 08:20
量化资金量化交易是扰乱资本市场的罪魁祸首之一。量化交易，收割股民量化交易，短期异,06-26 08:20
大A终于翻红，金价再度回软，太多股基当下值得布局......,06-26 05:58
大盘差不多见底了、三个月后开启循环大三浪、中矿资源启动大三浪,06-26 02:10
A股市场的曙光初现？三大信号透露积极迹象！,06-26 08:19
今天追进的明天关灯吃面！,06-26 08:01
格林美的第二个春天又来了吗？,06-26 10:59
