context,date_time
证券今天终于涨一点点，这次满仓进去还亏4个多点，这几天能不能保本，赚点利息出来算,06-18 10:32
十倍大牛正丹股份继续冲击新高，这一波福利也该到大家了！#“车路云”一体化提速，哪,06-17 04:04
这个专家看着顺眼多了#专家建议4000点之前禁止做空，怎么看？#,06-18 10:22
破3000点前的最后一套,06-18 10:19
今天拉光伏半导体，大盘还是缩量。下午不跳水我倒立拉稀,06-18 10:32
指数4000，个股可能1800#专家建议4000点之前禁止做空，怎么看？#,06-18 10:31
股市资金，为什么天天流出呢？？？请高手指点一下[抱拳][抱拳],06-18 10:31
亏死了,06-18 10:31
要开始砸盘了,06-18 10:25
今天放量突破30分钟线这个点才是买点信号，30分钟线会随着指数上涨而上移，后续只,06-14 03:13
空头完了[偷笑],06-18 10:30
4000有点低应该定在6000#专家建议4000点之前禁止做空，怎么看？#,06-18 10:30
成交量萎缩，拉指数没用，分分钟给你拉下来，一地鸡毛！[下跌],06-18 10:29
主要是基基金大股东融卷折控自己股票。去提不了做融圈量化。股市只是昙花一现。,06-18 10:29
典型拉高出货,06-18 10:29
该反弹了吧,06-18 09:59
听专家的有你好受#专家建议4000点之前禁止做空，怎么看？#,06-18 10:29
现在不买芯片就相当几十年前不买房,06-18 10:24
做空可以开，但是要控制量，比如不能超过每天交易量的1/20，超过了就变成主导力量,06-18 10:04
这是唯一的机会，不然真是要很多人退出股市了#专家建议4000点之前禁止做空，怎么,06-18 10:28
隔夜美股再创新高！大A能否强势爆发！哪类细分领域有望成为反弹急先锋？,06-18 10:28
什么样的基本面支撑你上涨？,06-18 10:28
感觉在诱多，继续空仓等。,06-18 10:22
买5亿到20亿的小盘股比较好，别买100到300亿的中盘股,06-18 10:27
这次2600见了,06-18 10:27
今日以见顶3030因为又是融券大显身手的时，，，，，，,06-18 10:27
好！第一目标3025已经兑现了，能不能继续冲3030就看主力心情了，过了3030,06-18 10:09
绿了5个，大盘厉害,06-18 10:27
为什么每天都是净流出呢,06-18 10:24
白涨，马上跌更多。,06-18 10:27
老乡别走[呲牙],06-18 10:27
白涨，马上跌更多。,06-18 10:27
老乡别走[呲牙],06-18 10:27
为了好看儿涨的！,06-18 10:27
A股里面，人人如惊弓之鸟，涨一点就抓紧卖，请问这样的股市有涨的可能吗？,06-18 10:27
那这算不算专家操控股市#专家建议4000点之前禁止做空，怎么看？#,06-18 10:27
今天普涨逃命吗？,06-18 10:23
拿50万，能拉到4000点，就算赚个30万，那也能拿出20万买车旅游，带动各行各,06-18 10:21
对，支持！#专家建议4000点之前禁止做空，怎么看？#,06-18 10:26
专家有钱吗#专家建议4000点之前禁止做空，怎么看？#,06-18 10:26
哪位大哥告知一下大盘指数怎么买最高截图一下[拜神],06-18 10:26
半导体点燃主线大行情！兄弟们继续嗨起来！,06-18 10:26
3000点是中国的坚守#专家建议4000点之前禁止做空，怎么看？#,06-18 10:26
没有量玩个毛线,06-18 10:26
看看有没有追高的，对号入座,06-18 10:25
有起死回生的迹象！先逢高减仓走人！还未真正站稳，后续观察再干！[卖出][卖出][,06-18 10:25
a股这种上涨，丝毫不能增加股民的信息，看到的是又是明天的跌,06-18 10:25
今天的沪指会有破位风险吗？A股的分化行情还会继续吗？,06-18 10:24
可以跑了，又在等韭菜，买上又跳水,06-18 10:24
23年9月21日预测的上证指数是……，看看结果吧,06-18 09:53
大盘红了，我的票快绿了[哭],06-18 10:24
大A威武霸气,06-18 10:24
今天千股涨停我就信#专家建议4000点之前禁止做空，怎么看？#,06-18 10:23
涨一些就可以更好地量化转融收割了！哈！,06-18 10:23
$英力股份(SZ300956)$$扬帆新材(SZ300637)$$上证指数(SH,06-18 10:23
给了我一颗糖，我谢谢你，感激你,06-18 10:22
转发,06-18 10:22
6.18  早评    三千点附近，有没有机会？,06-18 09:13
倒在了黎明前[哭],06-18 10:18
翻绿是必然的,06-18 10:17
投资的钱都没有回报，去哪消费#专家建议4000点之前禁止做空，怎么看？#,06-18 10:12
小盘股大涨，小盘股小而美看多看多，耶耶耶,06-17 01:28
4000点你的钱也回不来，涨指数，只会拉银行，保险，石油#专家建议4000点之前,06-18 10:14
大家放心今天大盘指数反弹是真的，昨天早早就给大家预测过了！,06-18 10:20
$上证指数(SH000001继铜缆高速连接器→又一新兴概念，被动元器件。[想一下,06-18 10:19
非常有道理。#专家建议4000点之前禁止做空，怎么看？#,06-18 10:19
可以做反弹,06-18 10:19
中字头们又干活了,06-18 10:19
这是个真正的好专家#专家建议4000点之前禁止做空，怎么看？#,06-18 10:09
暑期将至，旅游旺季，一起合力把旅游为主的大消费顶起来,06-18 10:19
今天最高点3030,06-18 10:18
6月18日港股盘前必读,06-18 10:18
中字头又开始啦哈哈,06-18 10:18
大爷说今天涨到你头晕目眩[旺柴],06-18 10:18
大盘大涨我大跌，大盘大跌我大跌,06-18 10:17
咱们大A的嵴梁在这呢，看清楚了,06-18 10:17
压力位了，突破得了吗,06-18 10:17
创业板指数1-6反包结构上半年线了，主板拖后腿还在这磨磨唧唧呢。。。[吃瓜][主,06-18 09:50
我闻到小牛淡淡的香气,06-18 10:17
上五日线了,06-18 10:17
大盘涨也是跌，大盘跌就暴跌,06-18 10:17
$上证指数(SH000001)$,06-18 10:16
先赔st的钱，一分钱都没有了还怎么多，天天忽悠接盘。连底裤都不给剩#专家建议40,06-18 10:16
下周大势预测20240615AABAB短线关注上证综指3030点，中线上证综指2,06-15 08:32
市场风格出现高低位品种切换,06-18 10:16
最后疯狂，掩护大部队出逃,06-18 10:15
做假做空严重#专家建议4000点之前禁止做空，怎么看？#,06-18 10:15
军师方军，选股，st，低价底部放量分批低买#专家建议4000点之前禁止做空，怎么,06-18 10:15
你们预期是破3000，他们就不会破，但是站上五日线你们以为稳了，就会破，,06-18 10:15
3000点，拜拜了。再也不见。,06-18 10:15
感觉诱多，继续空仓。,06-18 10:15
3000点应该是必破了，主力强拉硬拽,06-18 10:15
"持有的1个点都不到，看好没买的都4,5个点了[滴汗][为什么]",06-18 10:10
转融通真的是大漏洞，不能减持的股票，先通过转融通给第三方机构，再砸盘出来，然后不,06-18 07:48
抖音大爷说的对,06-18 10:14
A股已启动金牛行情，满仓干！,06-18 10:14
今天涨到你头晕目眩？,06-18 10:14
缩量上涨，诱多，还得破3000,06-18 10:14
突破昨天高点，即将上5天线，好事,06-18 10:14
炒股的技巧和策略,06-18 10:13
做空能赚的更快为啥要做多,06-18 10:13
#专家建议4000点之前禁止做空，怎么看？#,06-18 10:13
全面开放做空，让散户做空，这样机构肯定会把小散拉爆[得意]#专家建议4000点之,06-18 10:13
这波看高3060,06-18 10:13
指数没得问题吓了几次了如果现在拉升过3025~3030就万事大吉了！目前走势和预,06-18 09:57
专家都是来忽悠人的#专家建议4000点之前禁止做空，怎么看？#,06-18 10:12
十年如一日的三千点守卫站，他又来了,06-18 10:12
$银行降息，这是不争的事实和天大的利好，，场外资金跑步进场[吃瓜][吃瓜][吃瓜,06-18 10:11
券商和石油硬顶硬抗[加油]个股就不好说了,06-18 10:11
给信心啊真的怕了,06-18 10:11
$银行降息，这是不争的事实和天大的利好，，场外资金跑步进场[吃瓜][吃瓜][吃瓜,06-18 10:11
券商和石油硬顶硬抗[加油]个股就不好说了,06-18 10:11
给信心啊真的怕了,06-18 10:11
哈哈哈，还在3000点转悠呢，,06-18 10:03
求你把主力资金也关了吧，看着窝火。,06-18 10:11
这货一涨，其他的就绿了,06-18 10:11
大家一起砸，把提供券源的股东和机构一起关在这里,06-18 10:10
量化之所以能1手1手地卖，是因为它们交的是年费，由于量大，折算到每笔，几乎不要手,06-18 09:58
和创业板成跷跷板了,06-18 10:10
确定今天要向上了,06-18 10:10
才4000点？不到10000点都不准做空[怒]#专家建议4000点之前禁止做空，,06-18 10:10
开盘30分钟主力资金又干出了25亿元,06-18 10:10
好家伙，指数一拉，我的科技股直线跳,06-18 10:09
高开低走，平开低走，低开低走，请进入你的节奏吧,06-18 10:09
大票一动指数立马上去……指数跟小票基本没什么关系……,06-18 10:09
这是一潭绝望的死水，毫无波澜,06-18 10:09
今天市场没啥问题了，补觉去。,06-18 10:03
使劲拉指数，拉银行，想把指数拉上去[大笑][大笑],06-18 10:09
这样的上涨就别涨了吧，就为了方便后面几天跌？,06-18 10:09
今天半导体休息，开始拉低位没怎么涨的下游行业，像软件呀，材料呀这些，肯定是一轮大,06-18 10:09
牛市终于来了,06-18 10:09
底部，趋势向上就可以,06-18 10:08
有道理，股民挣钱能刺激消费#专家建议4000点之前禁止做空，怎么看？#,06-18 10:08
往上涨点，明天好调整,06-18 10:08
做0，砸做空，砸做空，砸做空，砸做空，砸做空，砸做空，砸,06-18 10:02
诱多而已，冲高太快回落太狠，主流资金在快速净流出~,06-18 10:08
厉害，大盘从0.1到0.3，我的从1.0到-0.1，简直不要太6,06-18 10:08
涨的好好的要拉踏马的银行,06-18 10:08
继续不破不立！3000点继续看空[大笑][呲牙][呲牙][呲牙],06-18 10:08
【百亿扫货，超级赛道涨停潮】,06-18 06:30
关键我说了不算。#专家建议4000点之前禁止做空，怎么看？#,06-18 10:07
我说为什么大盘涨个股没怎么变，拉大盘股了,06-18 10:07
AI浪潮推动消费电子大爆发，半导体中的这一细分正悄然走强,06-18 10:07
大牛市启动了。。目标9万点。世界第一牛。,06-18 10:07
还是你稳当优秀哦,06-18 10:01
2桶油资源股一拉，科技又回调了，大盘还是要破3000，,06-18 10:07
扑街，你一涨我就跌,06-18 10:06
禁止做空#专家建议4000点之前禁止做空，怎么看？#,06-18 10:06
久违的阳光,06-18 10:06
在涨,06-18 10:06
周一，市场延续上周分化走势，沪指弱而创业板强，A股市场依旧缺乏增量资金。从技术分,06-18 10:06
代表个股的黄线已经完成冲高诱多了，管住手。要套人了。,06-18 10:06
英伟达开源3400亿参数大模型 AI人工智能ETF涨超2%,06-18 10:06
进去就套,06-18 10:06
还有人买吗[大笑][大笑][大笑],06-18 10:06
散户拿什么赚钱。。请问,06-18 10:06
最坏的就是机构和股东#专家建议4000点之前禁止做空，怎么看？#,06-18 10:06
周一指数敢跌就要敢进，周二看中阳线,06-16 10:24
3000不破，大家都不敢加仓，所以行情也是比较冷。,06-18 09:47
希望股市好起来，别再打压，不管玩股的不玩股的，都知道股市不好，影响人的信心,06-18 10:05
缩量涨大票了，小票跳水。。真有你的,06-18 10:05
销户吧，真没得玩！,06-18 10:05
【泓霖盘前预测】24 0618（周二）该出大阳线了,06-18 09:28
昨天涨啥板块今天沙哪个板块，真牛,06-18 10:04
边反弹边下跌，韭菜割不完[旺柴][吃瓜],06-18 10:04
今天不少票会盘中富贵。要注意获利减仓。,06-18 10:04
拉的什么？涨这么快？,06-18 10:04
坚决支持#专家建议4000点之前禁止做空，怎么看？#,06-18 10:04
牛归速回，牛市就在脚下,06-18 10:04
建议砖家不要再说梦话了#专家建议4000点之前禁止做空，怎么看？#,06-18 09:54
为什么刚进去主力就开逃，他们为什么能知道我刚买入，是什么软件在监训我们的买卖？,06-18 10:03
扑街3000真难破,06-18 10:03
10点到了，量化可以出来融券了,06-18 10:03
指数反弹的话就难搞了，相反指数回踩的话，就看地产和金融的机会,06-18 10:02
砖家又来了，危险#专家建议4000点之前禁止做空，怎么看？#,06-18 10:02
专家别说话了，再说3000点都没你的了#专家建议4000点之前禁止做空，怎么看？,06-18 10:02
同意此砖家#专家建议4000点之前禁止做空，怎么看？#,06-18 10:02
死扛,06-14 01:18
涨涨更健康啊，老乡再等等,06-18 10:02
如果只是涨垃圾票，上证破位...也要清仓,06-18 10:01
#专家建议4000点之前禁止做空，怎么看？#,06-18 10:01
都等着跌破呢，不破也没人买了,06-18 10:01
必须收回出借股份后再减持。#转融通减持来了！这种操作是否合规？#,06-18 08:45
散户拿什么赚钱。。请问,06-18 10:00
半导体看来要跌几天了,06-18 10:00
每年亏损，大幅度减持就是为了退市做准备#转融通减持来了！这种操作是否合规？#,06-18 09:07
中国半导体市场处于中低端面临产能过剩！芯片行业原创近年来，中国的半导体出口持续增,06-18 09:53
中国半导体市场处于中低端面临产能过剩！芯片行业原创近年来，中国的半导体出口持续增,06-18 09:53
横盘十字星好几天，让散户买进赚大钱？我咋这么不信呢？,06-18 09:59
上市就是目的，减持套现就是最终结果，至于退市之类的后果无所谓的，钱拿到就可以了。,06-18 09:19
拉高全卖了。休息休息,06-18 09:59
专家建议去除转融通。既然有了融资融券。还有这么多做空工具干啥了？战略合作，战略投,06-18 09:11
创业板的指数效应已经显现,06-18 09:58
国泰君安与海通证券的“绯闻”背后，股民如何看戏不入戏？,06-14 06:35
3000点吸筹，4000点出货+做空，性质是一样，重点是改变交易规则#专家建议4,06-18 09:04
上证加油啊！力争超过深指！,06-18 09:58
今天在干嘛！上窜下跳的,06-18 09:57
中午简单发个贴，大盘这里跌破前低3013，就具备结束下跌的条件了，反弹可以看到3,06-14 01:14
各位兄弟姐妹们今天大盘将反转向上，加仑持股代涨？中线持股。,06-18 09:57
今天横出高点连线，又有回踩高点连线起来,06-18 09:57
转发,06-18 09:57
两桶油今天应该涨，保卫三千点,06-18 09:44
不破不立，破3000势在必行,06-18 09:33
凭啥不让做空？既然有这项规定就要执行，咋的玩不起了？#专家建议4000点之前禁止,06-18 09:10
转发,06-18 09:56
美国股市和中国股市形成巨大反差，中国资本市场都是优秀的企业上市的，为什么大多数都,06-18 09:56
跷跷板，小的拉，大的出货。上不去,06-18 09:49
打卡下跌继续,06-18 09:30
这个市场是做空赚钱的市场，主力机构都忙着做空赚钱[想一下],06-18 09:56
今天大涨，收盘3016点！,06-18 09:56
冲啊,06-18 09:55
不破3000不加仓，最好砸到2600,06-18 09:55
3000点保卫战开启,06-18 09:55
所以，谁给创造的机会？#转融通减持来了！这种操作是否合规？#,06-18 09:37
上证指数最近二十个交易日6正14负，牛啊，能赚钱的都是神仙,06-18 09:55
生活的主导权！,06-18 09:54
第61次保卫3000点来了,06-18 09:48
快下来吧！,06-18 09:54
为啥不破3000,06-18 09:54
半年线3000点还是有可能打一下的,06-18 09:54
保卫战预备,06-18 09:53
证券不发力，今天下3000,06-18 09:53
外围创新高完全带不动这拉几,06-18 09:53
上A周月线破位反压，算了，只关注一下，不敢持股了。,06-18 09:53
看来，今天上午会探明底部。,06-18 09:53
大级别下跌通道持续发力，小级别5分钟反弹力度都不够，3000应该是必破了,06-18 09:53
不知道能不能有更强劲的表现呢~,06-18 09:52
都没人买，起码要大涨几天才有跟进,06-18 09:52
禁止转融通和量化交易，沪深股市就正常了，#专家建议4000点之前禁止做空，怎么看,06-18 09:10
我建议你们闭嘴。#专家建议4000点之前禁止做空，怎么看？#,06-18 09:52
难道是禁止大部分人做空，允许极少部分做空？#专家建议4000点之前禁止做空，怎么,06-18 09:52
散们，如果你们想好好活着，就退出股市，资金不要被那些个量化了,06-18 09:52
又恢复正常了,06-18 09:52
大盘不绿都难受,06-18 09:51
说的真好，不准量化不准做空，可实际上呢，感觉上市公司证券公司配合的天衣无缝，完美,06-18 09:51
等巨阴进场，听我的没错,06-18 09:51
拉起来量化立刻砸下去,06-18 09:51
依然跌跌不休！,06-18 09:51
看来今天要破3000点，还要再跌8个交易日，注意风险，注意风险，注意风险，等29,06-18 09:51
往上拉就绿给你看,06-18 09:51
专家，我只相信为国家做贡献的科学家#专家建议4000点之前禁止做空，怎么看？,06-18 09:51
买002598,06-18 09:51
我右手要搞钱，左手也要搞钱，脚还想，亲戚朋友也想#专家建议4000点之前禁止做空,06-18 09:22
买在2800亏在3100，到4000我岂不是亏完了#专家建议4000点之前禁止做,06-18 09:16
明后天看一个日线级别的多头反弹-ih-if指数为主-低开反弹还是高开反弹不得而知,06-17 02:54
做空的已经五穷六绝了，可以杀进去了,06-18 09:51
上证又在拖后腿了,06-18 09:51
谁在砸盘啊一红就砸一红就砸,06-18 09:51
砖家就是砖家#专家建议4000点之前禁止做空，怎么看？#,06-18 09:51
今天又要暴跌的一天,06-18 09:51
十大券商不是刚说年度级别的行情来了么？怎么就立马跌了呢？,06-18 09:51
……,06-18 09:50
现在3000点，我的股票还在2700,06-18 09:40
股民挣钱能刺激消费！#专家建议4000点之前禁止做空，怎么看？#,06-18 09:50
大盘不好，跑,06-18 09:50
别挣扎了，破吧,06-18 09:50
三十个一字跌停的票都来了，还禁止做空？#专家建议4000点之前禁止做空，怎么看？,06-18 09:21
今天要暴跌,06-18 09:50
散户自白：,06-18 09:50
2024年6月16号大盘及个股走势预测,06-16 06:10
今天应该结束了,06-18 09:50
继续绿遍全,06-18 09:50
尽快破三千,06-18 09:50
有波段，有涨有跌才能赚钱，你涨到4000点，能有几个赚钱的？提这建议的都是无知。,06-18 09:50
今日大势预测20240617AAAAA短线上证综指3030点仍是关键！,06-17 07:14
专家应该进场了，就想着赚钱#专家建议4000点之前禁止做空，怎么看？#,06-18 09:50
专家应该进场了，就想着赚钱#专家建议4000点之前禁止做空，怎么看？#,06-18 09:50
目前市场只有暴跌下去，再反弹，这一条出路。,06-18 09:45
怎么天天有载重做空啊，干脆别过了,06-18 09:50
买的不涨，没买狂涨,06-18 09:49
咱们账户红艳艳就行，要按要求减T哦,06-18 09:49
砖家说的，都反着来看就对了！砖家是谁的代言人？资本的代言人！地球人都知道！#专家,06-18 09:40
牛市！,06-18 09:49
踩[牛][牛][牛][牛][牛][牛][牛][牛],06-18 09:49
有没有能够穿越周期的低波资产？,06-18 09:49
不是你说怎么样就怎么样，专家是个什么东西#专家建议4000点之前禁止做空，怎么看,06-18 09:49
跳水表演开始,06-18 09:49
大国牛,06-18 09:49
涨幅百分之二十，跌幅百分之五。分红免税一年，所有公司减持股份暂停一年。#专家建议,06-18 09:31
如果今天大盘涨不上去的话，这两天跌破三千点的概率就会变大，超过百分之五十。,06-18 09:44
3000保卫战每天持续,06-18 09:49
大数据时代，太狠了，今天这么多票涨我买的还跌，,06-18 09:48
有钱了，就能买房买车。#专家建议4000点之前禁止做空，怎么看？#,06-18 09:31
天天3000保卫战。别无它选。,06-18 09:48
我82买了一手兆易创新。现在卖，算不算做空？#专家建议4000点之前禁止做空，怎,06-18 09:47
散户能赚钱吗，到底，一个买了就砸，一个卖了就拉。,06-18 09:47
下来吧，别装了,06-18 09:47
股票总比钱多，4000点以下转融通必须停#专家建议4000点之前禁止做空，怎么看,06-18 09:32
银行股在出货，价值投资的逢低介入做短的远离,06-18 09:47
大资金天天流出，这市场会好？,06-18 09:46
散户能赚钱吗。到底,06-18 09:46
昨天买入智微，中国西电，赚1-2。智微卖飞了。最近没空发。今天买入《5成铭普光磁,06-18 09:46
牛市来啦[色][色][色],06-18 09:46
高开低走。,06-18 09:46
多家公司面临退市风险警示，公募基金如何应对？,06-17 12:28
见底拉升大牛市了,06-18 09:46
拉高出货,06-18 09:45
603960主力洗盘一个星期了，拉伸就在这几天了,06-18 09:45
今日上证探底3013.73＝3+0+1+3+1＝8＝底（有位专家讲这就是股市密码,06-18 09:45
看吧，就是不会让大盘跌，但是个股会跌成不成样,06-18 09:45
哪个专家？你出来走两步我保证不打你#专家建议4000点之前禁止做空，怎么看？#,06-18 09:45
散户一进去，就开始砸盘，量化好东西,06-18 09:45
下午守3000,06-18 09:45
保卫战打起来,06-18 09:45
红一天，绿几天，麻的,06-18 09:44
拉扯没有多大意义，不如痛痛快快的跌破，拉扯反而导致个股阴跌不止。,06-18 09:40
市场说了算#专家建议4000点之前禁止做空，怎么看？#,06-18 09:44
20交易日的弱势阴跌了，都在等着接大跌呢吗,06-18 09:44
牛市来了，赶紧加仓,06-18 09:44
明天大盘压力3021支撑3009，巨化明压力22.78支撑21.93看明天支撑是,06-17 03:15
没质#专家建议4000点之前禁止做空，怎么看？#,06-18 09:43
今天会下探2998,06-18 09:43
跌吧，天天跌,06-18 09:42
不见狗肉不上座,06-18 09:42
怎么做都行，就是不能做假，发现做假者家产罚没，牢底坐穿。,06-18 09:42
k线实体部分又创新低，还要继续下挫！3000不是底！,06-18 09:42
有谁统计过六月份内资净流出了多少资金？,06-18 09:41
感觉也能跟上这节奏，值得留意，嘿嘿。,06-18 09:41
为什么主力天天跑路，没有人管吗？,06-18 09:40
上阵指数被权重压着，上不去,06-18 09:40
专家承认自己也搞不好股票！#专家建议4000点之前禁止做空，怎么看？#,06-18 09:40
4000点是起点[俏皮]#专家建议4000点之前禁止做空，怎么看？#,06-18 09:35
今天有可能大幅下跌,06-18 09:36
天天流出资金，今天又抽要一百亿，还是几百亿，[大笑][大笑][大笑][大笑][大,06-18 09:40
又绿跑点,06-18 09:40
！销户了,06-18 09:39
"5月国民经济延续回升向好态势,",06-18 09:39
不破3000不进场，大家记住了吗？不破3000不加场。,06-18 09:39
开始喝酒了,06-18 09:39
#专家建议4000点之前禁止做空，怎么看？#4000点？,06-18 09:39
自从5月20号开始大盘一直在下跌滨江集团也在跟着一起下杀，可能大盘涨起来滨江集团,06-17 03:48
今天必须拉证银地产股,06-18 09:39
朋友们大家早上好！股市上谈好人坏人，这是个伪命题！如果我是上市公司的老总，大股东,06-18 08:52
利好,06-18 09:33
A股：做好准备吧，继续见证奇迹！这个方向有望继续疯狂！,06-17 10:30
空空空空空空空空空空空空空空空空空空空空空空空空空空空空空空空空空空,06-18 09:35
又是拉指数跌个股？,06-18 09:38
科技股高开，必须低走，他不是电力[呲牙][呲牙][呲牙],06-18 09:38
同意一下#专家建议4000点之前禁止做空，怎么看？#,06-18 09:38
天天：跌怎么投啊#专家建议4000点之前禁止做空，怎么看？#,06-18 09:38
个股涨到0.8个点就回调，很显然就是量化干的高抛低吸,06-18 09:37
保卫3000点,06-18 09:35
打爆空头,06-18 09:37
说好的2900呢怎么还不空！！！！！！！,06-18 09:34
3000必破,06-18 09:36
说好的2900呢怎么还不空！！！！！！！,06-18 09:34
3000必破,06-18 09:36
永远都是拉高出货套人,06-18 09:36
又凉了,06-18 09:36
荒缪，没有买哪有卖，没有卖哪有买,06-18 09:35
量化开始表演,06-18 09:35
我咋做空，买的股涨了才赚钱#专家建议4000点之前禁止做空，怎么看？#,06-18 09:35
跌你是快的快牛，,06-18 09:35
开盘诱多，涨不过5分剩下跌一天,06-18 09:35
清仓了，主力机构又在诱多转融通量化砸盘作空了！不破2000点千万别入,06-18 09:35
没量，3000难保,06-18 09:35
天天冲高回落有意思吗？,06-18 09:34
3000点保卫战持续打响。,06-18 09:34
砖家加油#专家建议4000点之前禁止做空，怎么看？#,06-18 09:34
强烈推荐#专家建议4000点之前禁止做空，怎么看？#,06-18 09:31
雷曼一战，粉丝破百，操作记录（2）,06-17 11:21
直接开始冲了，题材股黄线在上放量越大越好了！现在放量代表一承接盘哦！咱们连续两天,06-18 09:33
放心空，涨不走一，就这点钱，没有外来资金如何涨,06-18 09:33
内资净流出，今天又将无希望。,06-18 09:33
创业板更强,06-18 09:33
今天买，看明天……,06-18 09:33
闷杀奇迹：戴帽ST连续30个跌停退市一步到位，还有哪些个股在排队,06-17 11:59
中华崛起,06-18 09:32
反复强调阶段性底部到了，还有不信的吗,06-18 09:32
继续画图吧,06-18 09:32
上午必须红，要不然咋能让你买,06-18 09:32
今天又翘大盘，吸血，小盘遭殃了，大小票都有的，反正怎么都得挨一刀,06-18 09:32
快点跌破三干吧,06-18 09:31
指数被权重股压着,06-18 09:31
完了。拉指数跌个股了,06-18 09:31
估计会预演破3000、然后弱反抽几天，加速下跌，今年短中都难做，换股越快越不会快,06-17 05:30
这行情就我一个人亏嘛,06-18 09:31
做空的那伙人快出来砸盘啦！！上班啦！！！[大笑][大笑][大笑][大笑],06-18 09:31
三千点保卫战又开始了[憨笑],06-18 09:31
不是明天开大会，有好消息吗,06-18 09:31
今天打响保卫战打响了一声，明天2900保卫战打响了一声,06-18 09:31
新材料PEEK聚醚醚酮,06-18 09:23
3000点保卫战开始了,06-18 09:31
#专家建议4000点之前禁止做空，怎么看？#专家都是傻蛋,06-18 09:30
炒股每天都是心惊胆战的,06-18 09:30
3040下方谨慎低砸，只要去到3040核按钮的筹码会买回来,06-17 01:55
又要2900了？,06-18 09:29
今天跌破3000点！,06-18 09:29
感觉开盘会到3000,06-18 09:29
微微幅低开,06-18 09:29
今天破3000，清仓吧,06-18 09:28
接下来到4000点,06-18 09:28
7000点今年肯定到来,06-18 09:28
？！#专家建议4000点之前禁止做空，怎么看？#,06-18 09:28
今日收阳[上涨][上涨][上涨][上涨][上涨][献花][献花][献花][献花],06-18 09:28
半死不活,06-18 09:28
