context,date_time
周线6个绿牛逼,06-25 02:08
我还会回来的,06-25 02:08
它要恐黄盘，舅不迈，拿驻！！！！！,06-25 02:08
大A已到关键点位，可全力以赴的赛道,06-24 02:39
下面没有支撑,06-25 02:08
继续来次2635,06-25 02:08
就你跌,06-25 02:08
这跌势越来越可以了,06-25 02:08
没有,06-25 02:08
继续埋人,06-25 02:08
今天百分之百神奇两点半,06-25 02:08
哈哈哈哈哈,06-25 02:08
6，绝，绝了绝了,06-25 02:08
这几波上上下下的量化赚翻了,06-25 02:08
看来这周大概率空仓到底了[吃瓜],06-25 02:08
牛蛙，大盘可以当个股一样玩的实力,06-25 02:07
2943接近了,06-25 02:07
24年最高点3174今年不会重现,06-25 02:07
也就这样了，没有什么,06-25 02:07
不把券商踢出指数大盘根本不可能好,06-25 02:07
又开始拉稀了,06-25 02:07
牛市啊，,06-25 02:07
[捂脸][捂脸][捂脸][捂脸][捂脸],06-25 02:07
别忘了明天是股指期货交割日，后天是A50交割日，瀑布到来了,06-25 02:07
散户哪里玩过做空，还是退吧，买一百股，过过瘾,06-25 02:07
到底是谁在砸盘？？？,06-25 02:07
跳水了[兴奋],06-25 02:07
证券杀到530的节奏啊,06-25 02:07
每天的低点低吸，第二天都成了高点。,06-25 02:07
我。。。又被骗进去套住了[哭][哭][哭],06-25 02:07
不出意外！今天又套了一批抄底的。,06-25 02:07
$上证指数(SH000001)$,06-25 02:07
明天起打响2900点保卫战。不过不会有什么悬念，2800点必将载入史册,06-25 02:07
空头排列，沿着五日线下跌，凶险呀，走为上策,06-25 02:07
嫦娥安全回家之时即大盘起飞之际,06-25 02:07
这就是做空的力量,06-25 02:07
恐慌盘出来了，放量了,06-25 02:07
是散户扰乱了这个市场，第1天就把股价炒那么高，谁会不卖呢？,06-25 02:07
有缺必补,06-25 02:07
叁仠也回不去了,06-25 02:07
凉凉,06-25 02:07
大家注意，九月一定反弹，老乡别走,06-25 02:07
中午的最低点我只亏三个点，拉上去又下来我就亏四个点,06-25 02:07
今天还会有6000亿成交量吗？,06-25 02:07
牛来了吗[怒],06-25 02:07
真狠！,06-25 02:06
今天收盘前大盘会反弹,06-25 02:06
纳指、半导体、证券、恒生科技等技术分析与解读！,06-25 02:06
跌出快感来了！,06-25 02:06
真牛，明天2900保卫战？,06-25 02:06
今天万亿成交稳了,06-25 01:35
来猜一下，老胡今天亏多少？,06-25 02:06
老乡：别走，我再拉一波诱惑你上车，然后再摔你一次更惨的[微笑],06-25 02:06
爽[憨笑],06-25 02:06
好操作的时候我再回来,06-25 02:06
牛，真牛，真真牛,06-25 02:06
这次下跌回到2860左右回补缺口,06-25 02:06
这k线图绝了，深不见底,06-25 02:06
再也不玩了，结束,06-25 02:06
飞流直下3000点,06-25 02:06
你总是如此如此的用心,06-25 02:06
离下跌第一目标位还有40个点。,06-25 02:06
何时才有反弹,06-25 02:06
从未猜错过。因为百分之百90时间都看空[赞],06-25 02:06
他才只是几分仓位我们这些全仓的该怎么办啊[哭]#破3000点第二天，胡锡进亏损过,06-25 02:06
这种行情谁吃得消,06-25 02:06
下降通道打通，深不见底，救无可救！,06-25 02:06
$上证指数(SH000001)$,06-25 02:06
向2800点进军。,06-25 02:06
反弹一哈，又有一批被套住,06-25 02:06
6连阴，草。,06-25 02:06
没理由#A股连跌过后，能否迎来“七翻身”？#,06-25 02:06
明天破2900,06-25 02:06
怎么又跳水了?,06-25 02:06
明天会不会破2900？,06-25 02:06
2882,06-25 02:06
破罐破摔了[捂脸],06-25 02:06
6666,06-25 02:06
炒的股,06-25 02:05
，清仓为妙,06-25 02:05
服了,06-25 02:05
还有100,06-25 02:05
又有啥突发消息呢？,06-25 02:05
别装了。,06-25 02:05
快点破2800,06-25 02:05
我已经空仓好多天,06-25 02:05
哈哈哈哈,06-25 02:05
谁这么牛13，说砸下来就砸下来[为什么],06-25 02:05
今天明显不如昨天啊！少于四十个点都是强势,06-25 02:05
绝了，又开始砸盘了[赞][赞][赞][赞],06-25 02:05
下午一泻千里,06-25 02:05
现在已经来不及了,06-25 02:05
唉……,06-25 02:05
此时此刻已经新低预计三点止跌,06-25 02:05
回到2500吧,06-25 02:05
日线图，真好看,06-25 02:05
5分钟中枢完成预计还要1⃣波下跌够才有止跌迹象。,06-25 02:05
这次还是2500-2600一带才能企稳,06-25 02:05
接着拉地产呀、怎么不拉了,06-25 02:05
做空的，又笑了,06-25 02:05
券商都没动，你们急啥,06-25 02:05
，不禁止转融通就让散户能T+0或者让散户也可以做空,06-25 02:05
量化加油！,06-25 02:05
2635没有爆仓，2949爆仓,06-25 02:05
这阵势2800都要跌破。,06-25 02:05
哈哈哈,06-25 02:05
不可能回了又怎么样还不是跌下来，贵更多#A股连跌过后，能否迎来“七翻身”？#,06-25 02:05
每次盘中反弹，都是只为跌得更多，看来这是还要砸出更多恐慌盘割肉啊,06-25 02:04
这走势,06-25 02:04
伟大的主力机构,06-25 02:04
2928见面,06-25 02:04
